day,year,rbp_eib,qap_eib,per_sector_pledge,network_pledge_fil,daily_issuance,circ_supply
1,0.0027,2.1700,18.3939,0.16921131,94717131.12,69462.73,832650795.73
2,0.0055,2.1700,18.3493,0.16945493,94564578.17,69442.55,832801571.28
3,0.0082,2.1700,18.3048,0.16970023,94412340.81,69422.37,832952326.65
4,0.0110,2.1700,18.2602,0.16994725,94260418.68,69402.20,833103061.85
5,0.0137,2.1700,18.2156,0.17019598,94108811.42,69382.04,833253776.89
6,0.0164,2.1700,18.1711,0.17044645,93957518.69,69361.88,833404471.77
7,0.0192,2.1700,18.1265,0.17069865,93806540.14,69341.73,833555146.50
8,0.0219,2.1700,18.0819,0.17095261,93655875.42,69321.58,833705801.08
9,0.0246,2.1700,18.0373,0.17120834,93505524.20,69301.45,833856435.53
10,0.0274,2.1700,17.9928,0.17146584,93355486.12,69281.31,834007049.84
11,0.0301,2.1700,17.9482,0.17172513,93205760.85,69261.19,834157644.03
12,0.0329,2.1700,17.9036,0.17198622,93056348.06,69241.07,834308218.10
13,0.0356,2.1700,17.8591,0.17224912,92907247.41,69220.96,834458772.06
14,0.0383,2.1700,17.8145,0.17251385,92758458.56,69200.85,834609305.91
15,0.0411,2.1700,17.7699,0.17278042,92609981.20,69180.75,834759819.66
16,0.0438,2.1700,17.7254,0.17304884,92461814.98,69160.66,834910313.33
17,0.0465,2.1700,17.6808,0.17331913,92313959.60,69140.57,835060786.90
18,0.0493,2.1700,17.6362,0.17359129,92166414.71,69120.49,835211240.39
19,0.0520,2.1700,17.5916,0.17386534,92019180.01,69100.42,835361673.81
20,0.0548,2.1700,17.5471,0.17414129,91872255.18,69080.35,835512087.17
21,0.0575,2.1700,17.5025,0.17441916,91725639.90,69060.29,835662480.46
22,0.0602,2.1700,17.4579,0.17469896,91579333.85,69040.24,835812853.70
23,0.0630,2.1700,17.4134,0.17498071,91433336.74,69020.19,835963206.89
24,0.0657,2.1700,17.3688,0.17526441,91287648.24,69000.15,836113540.04
25,0.0684,2.1700,17.3242,0.17555008,91142268.06,68980.12,836263853.16
26,0.0712,2.1700,17.2796,0.17583774,90997195.88,68960.09,836414146.25
27,0.0739,2.1700,17.2351,0.17612740,90852431.42,68940.07,836564419.31
28,0.0767,2.1700,17.1905,0.17641907,90707974.36,68920.05,836714672.36
29,0.0794,2.1700,17.1459,0.17671277,90563824.43,68900.04,836864905.40
30,0.0821,2.1700,17.1014,0.17700852,90419981.31,68880.04,837015118.44
31,0.0849,2.1700,17.0568,0.17730632,90276444.73,68860.04,837165311.48
32,0.0876,2.1700,17.0122,0.17760619,90133214.39,68840.05,837315484.53
33,0.0903,2.1700,16.9676,0.17790816,89990290.00,68820.07,837465637.60
34,0.0931,2.1700,16.9231,0.17821222,89847671.29,68800.09,837615770.69
35,0.0958,2.1700,16.8785,0.17851841,89705357.98,68780.12,837765883.82
36,0.0986,2.1700,16.8339,0.17882673,89563349.78,68760.16,837915976.97
37,0.1013,2.1700,16.7894,0.17913720,89421646.43,68740.20,838066050.17
38,0.1040,2.1700,16.7448,0.17944984,89280247.64,68720.25,838216103.42
39,0.1068,2.1700,16.7002,0.17976466,89139153.16,68700.30,838366136.72
40,0.1095,2.1700,16.6556,0.18008168,88998362.70,68680.36,838516150.09
41,0.1123,2.1700,16.6111,0.18040091,88857876.02,68660.43,838666143.52
42,0.1150,2.1700,16.5665,0.18072238,88717692.84,68640.51,838816117.03
43,0.1177,2.1700,16.5219,0.18104609,88577812.91,68620.59,838966070.61
44,0.1205,2.1700,16.4774,0.18137207,88438235.97,68600.67,839116004.29
45,0.1232,2.1700,16.4328,0.18170034,88298961.77,68580.77,839265918.06
46,0.1259,2.1700,16.3882,0.18203090,88159990.06,68560.87,839415811.93
47,0.1287,2.1700,16.3436,0.18236378,88021320.59,68540.97,839565685.90
48,0.1314,2.1700,16.2991,0.18269900,87882953.11,68521.09,839715539.99
49,0.1342,2.1700,16.2545,0.18303657,87744887.39,68501.21,839865374.19
50,0.1369,2.1700,16.2099,0.18337652,87607123.19,68481.33,840015188.52
51,0.1396,2.1700,16.1654,0.18371886,87469660.26,68461.46,840164982.99
52,0.1424,2.1700,16.1208,0.18406360,87332498.38,68441.60,840314757.59
53,0.1451,2.1700,16.0762,0.18441077,87195637.31,68421.75,840464512.33
54,0.1478,2.1700,16.0316,0.18476039,87059076.84,68401.90,840614247.23
55,0.1506,2.1700,15.9871,0.18511248,86922816.72,68382.05,840763962.29
56,0.1533,2.1700,15.9425,0.18546705,86786856.76,68362.22,840913657.50
57,0.1561,2.1700,15.8979,0.18582413,86651196.72,68342.39,841063332.89
58,0.1588,2.1700,15.8534,0.18618373,86515836.38,68322.56,841212988.46
59,0.1615,2.1700,15.8088,0.18654588,86380775.55,68302.75,841362624.20
60,0.1643,2.1700,15.7642,0.18691060,86246014.01,68282.94,841512240.14
61,0.1670,2.1700,15.7196,0.18727790,86111551.56,68263.13,841661836.27
62,0.1697,2.1700,15.6751,0.18764781,85977387.98,68243.33,841811412.60
63,0.1725,2.1700,15.6305,0.18802035,85843523.09,68223.54,841960969.15
64,0.1752,2.1700,15.5859,0.18839554,85709956.69,68203.76,842110505.90
65,0.1780,2.1700,15.5414,0.18877339,85576688.59,68183.98,842260022.88
66,0.1807,2.1700,15.4968,0.18915395,85443718.59,68164.20,842409520.08
67,0.1834,2.1700,15.4522,0.18953722,85311046.51,68144.44,842558997.52
68,0.1862,2.1700,15.4076,0.18992322,85178672.16,68124.68,842708455.20
69,0.1889,2.1700,15.3631,0.19031199,85046595.38,68104.92,842857893.12
70,0.1916,2.1700,15.3185,0.19070354,84914815.98,68085.18,843007311.30
71,0.1944,2.1700,15.2739,0.19109789,84783333.79,68065.44,843156709.73
72,0.1971,2.1700,15.2294,0.19149508,84652148.64,68045.70,843306088.43
73,0.1999,2.1700,15.1848,0.19189512,84521260.37,68025.97,843455447.41
74,0.2026,2.1700,15.1402,0.19229803,84390668.81,68006.25,843604786.66
75,0.2053,2.1700,15.0956,0.19270385,84260373.81,67986.53,843754106.19
76,0.2081,2.1700,15.0511,0.19311260,84130375.21,67966.83,843903406.02
77,0.2108,2.1700,15.0065,0.19352429,84000672.86,67947.12,844052686.14
78,0.2136,2.1700,14.9619,0.19393896,83871266.62,67927.43,844201946.56
79,0.2163,2.1700,14.9174,0.19435664,83742156.33,67907.73,844351187.30
80,0.2190,2.1700,14.8728,0.19477734,83613341.87,67888.05,844500408.35
81,0.2218,2.1700,14.8282,0.19520109,83484823.09,67868.37,844649609.72
82,0.2245,2.1700,14.7837,0.19562793,83356599.86,67848.70,844798791.42
83,0.2272,2.1700,14.7391,0.19605787,83228672.05,67829.04,844947953.46
84,0.2300,2.1700,14.6945,0.19649094,83101039.54,67809.38,845097095.84
85,0.2327,2.1700,14.6499,0.19692718,82973702.21,67789.72,845246218.56
86,0.2355,2.1700,14.6054,0.19736660,82846659.95,67770.08,845395321.64
87,0.2382,2.1700,14.5608,0.19780924,82719912.63,67750.44,845544405.08
88,0.2409,2.1700,14.5162,0.19825513,82593460.15,67730.80,845693468.88
89,0.2437,2.1700,14.4717,0.19870429,82467302.41,67711.18,845842513.06
90,0.2464,2.1700,14.4271,0.19915675,82341439.30,67691.56,845991537.61
91,0.2491,2.1700,14.3825,0.19961255,82215870.73,67671.94,846140542.56
92,0.2519,2.1700,14.3379,0.20007171,82090596.61,67652.33,846289527.89
93,0.2546,2.1700,14.2934,0.20053426,81965616.84,67632.73,846438493.62
94,0.2574,2.1700,14.2488,0.20100023,81840931.35,67613.13,846587439.75
95,0.2601,2.1700,14.2042,0.20146966,81716540.06,67593.54,846736366.30
96,0.2628,2.1700,14.1597,0.20194257,81592442.89,67573.96,846885273.26
97,0.2656,2.1700,14.1151,0.20241900,81468639.77,67554.38,847034160.64
98,0.2683,2.1700,14.0705,0.20289898,81345130.64,67534.81,847183028.46
99,0.2710,2.1700,14.0259,0.20338254,81221915.42,67515.25,847331876.71
100,0.2738,2.1700,13.9814,0.20386971,81098994.08,67495.69,847480705.40
101,0.2765,2.1700,13.9368,0.20436054,80976366.55,67476.14,847629514.53
102,0.2793,2.1700,13.8922,0.20485504,80854032.79,67456.59,847778304.13
103,0.2820,2.1700,13.8477,0.20535326,80731992.75,67437.05,847927074.18
104,0.2847,2.1700,13.8031,0.20585524,80610246.39,67417.52,848075824.70
105,0.2875,2.1700,13.7585,0.20636100,80488793.69,67397.99,848224555.69
106,0.2902,2.1700,13.7139,0.20687058,80367634.61,67378.47,848373267.17
107,0.2930,2.1700,13.6694,0.20738402,80246769.14,67358.96,848521959.12
108,0.2957,2.1700,13.6248,0.20790135,80126197.24,67339.45,848670631.57
109,0.2984,2.1700,13.5802,0.20842262,80005918.91,67319.95,848819284.52
110,0.3012,2.1700,13.5357,0.20894786,79885934.15,67300.45,848967917.97
111,0.3039,2.1700,13.4911,0.20947710,79766242.94,67280.96,849116531.94
112,0.3066,2.1700,13.4465,0.21001039,79646845.29,67261.48,849265126.42
113,0.3094,2.1700,13.4019,0.21054776,79527741.20,67242.00,849413701.42
114,0.3121,2.1700,13.3574,0.21108926,79408930.69,67222.53,849562256.95
115,0.3149,2.1700,13.3128,0.21163493,79290413.78,67203.07,849710793.02
116,0.3176,2.1700,13.2682,0.21218480,79172190.49,67183.61,849859309.63
117,0.3203,2.1700,13.2237,0.21273891,79054260.85,67164.16,850007806.79
118,0.3231,2.1700,13.1791,0.21329732,78936624.89,67144.71,850156284.50
119,0.3258,2.1700,13.1345,0.21386006,78819282.65,67125.27,850304742.77
120,0.3285,2.1700,13.0899,0.21442716,78702234.19,67105.84,850453181.61
121,0.3313,2.1700,13.0454,0.21499869,78585479.54,67086.41,850601601.02
122,0.3340,2.1700,13.0008,0.21557468,78469018.77,67066.99,850750001.01
123,0.3368,2.1700,12.9562,0.21615518,78352851.94,67047.58,850898381.59
124,0.3395,2.1700,12.9117,0.21674022,78236979.13,67028.17,851046742.76
125,0.3422,2.1700,12.8671,0.21732987,78121400.40,67008.77,851195084.52
126,0.3450,2.1700,12.8225,0.21792416,78006115.84,66989.37,851343406.89
127,0.3477,2.1700,12.7779,0.21852314,77891125.53,66969.98,851491709.87
128,0.3504,2.1700,12.7334,0.21912686,77776429.58,66950.60,851639993.47
129,0.3532,2.1700,12.6888,0.21973537,77662028.07,66931.22,851788257.69
130,0.3559,2.1700,12.6442,0.22034871,77547921.13,66911.85,851936502.53
131,0.3587,2.1700,12.5997,0.22096695,77434108.85,66892.48,852084728.02
132,0.3614,2.1700,12.5551,0.22159012,77320591.37,66873.12,852232934.14
133,0.3641,2.1700,12.5105,0.22221828,77207368.80,66853.77,852381120.91
134,0.3669,2.1700,12.4659,0.22285149,77094441.29,66834.43,852529288.34
135,0.3696,2.1700,12.4214,0.22348979,76981808.97,66815.09,852677436.43
136,0.3723,2.1700,12.3768,0.22413324,76869471.99,66795.75,852825565.18
137,0.3751,2.1700,12.3322,0.22478189,76757430.50,66776.42,852973674.60
138,0.3778,2.1700,12.2877,0.22543580,76645684.67,66757.10,853121764.70
139,0.3806,2.1700,12.2431,0.22609502,76534234.67,66737.79,853269835.49
140,0.3833,2.1700,12.1985,0.22675962,76423080.67,66718.48,853417886.97
141,0.3860,2.1700,12.1540,0.22742964,76312222.86,66699.18,853565919.14
142,0.3888,2.1700,12.1094,0.22810516,76201661.42,66679.88,853713932.02
143,0.3915,2.1700,12.0648,0.22878622,76091396.56,66660.59,853861925.61
144,0.3943,2.1700,12.0202,0.22947289,75981428.49,66641.30,854009899.91
145,0.3970,2.1700,11.9757,0.23016523,75871757.41,66622.03,854157854.94
146,0.3997,2.1700,11.9311,0.23086330,75762383.56,66602.75,854305790.69
147,0.4025,2.1700,11.8865,0.23156716,75653307.16,66583.49,854453707.18
148,0.4052,2.1700,11.8420,0.23227688,75544528.45,66564.23,854601604.41
149,0.4079,2.1700,11.7974,0.23299253,75436047.68,66544.97,854749482.38
150,0.4107,2.1700,11.7528,0.23371417,75327865.10,66525.73,854897341.11
151,0.4134,2.1700,11.7082,0.23444186,75219980.99,66506.49,855045180.59
152,0.4162,2.1700,11.6637,0.23517568,75112395.61,66487.25,855193000.84
153,0.4189,2.1700,11.6191,0.23591569,75005109.24,66468.02,855340801.86
154,0.4216,2.1700,11.5745,0.23666196,74898122.17,66448.80,855488583.66
155,0.4244,2.1700,11.5300,0.23741457,74791434.72,66429.58,855636346.24
156,0.4271,2.1700,11.4854,0.23817359,74685047.17,66410.37,855784089.62
157,0.4298,2.1700,11.4408,0.23893909,74578959.87,66391.17,855931813.78
158,0.4326,2.1700,11.3962,0.23971115,74473173.12,66371.97,856079518.75
159,0.4353,2.1700,11.3517,0.24048984,74367687.27,66352.78,856227204.53
160,0.4381,2.1700,11.3071,0.24127523,74262502.67,66333.59,856374871.12
161,0.4408,2.1700,11.2625,0.24206742,74157619.67,66314.41,856522518.53
162,0.4435,2.1700,11.2180,0.24286647,74053038.64,66295.24,856670146.77
163,0.4463,2.1700,11.1734,0.24367247,73948759.96,66276.07,856817755.84
164,0.4490,2.1700,11.1288,0.24448550,73844784.02,66256.91,856965345.75
165,0.4517,2.1700,11.0842,0.24530564,73741111.21,66237.75,857112916.50
166,0.4545,2.1700,11.0397,0.24613298,73637741.95,66218.61,857260468.11
167,0.4572,2.1700,10.9951,0.24696760,73534676.65,66199.46,857408000.57
168,0.4600,2.1700,10.9505,0.24780959,73431915.75,66180.33,857555513.90
169,0.4627,2.1700,10.9060,0.24865905,73329459.68,66161.19,857703008.09
170,0.4654,2.1700,10.8614,0.24951606,73227308.91,66142.07,857850483.16
171,0.4682,2.1700,10.8168,0.25038071,73125463.89,66122.95,857997939.11
172,0.4709,2.1700,10.7722,0.25125309,73023925.11,66103.84,858145375.95
173,0.4736,2.1700,10.7277,0.25213331,72922693.05,66084.73,858292793.69
174,0.4764,2.1700,10.6831,0.25302145,72821768.21,66065.63,858440192.32
175,0.4791,2.1700,10.6385,0.25391762,72721151.11,66046.54,858587571.86
176,0.4819,2.1700,10.5940,0.25482192,72620842.27,66027.45,858734932.31
177,0.4846,2.1700,10.5494,0.25573445,72520842.23,66008.37,858882273.68
178,0.4873,2.1700,10.5048,0.25665530,72421151.55,65989.29,859029595.97
179,0.4901,2.1700,10.4602,0.25758459,72321770.78,65970.22,859176899.20
180,0.4928,2.1700,10.4157,0.25852243,72222700.51,65951.16,859324183.36
181,0.4956,2.1700,10.3711,0.25946892,72123941.33,65932.10,859471448.46
182,0.4983,2.1700,10.3265,0.26042416,72025493.83,65913.05,859618694.52
183,0.5010,2.1700,10.2820,0.26138829,71927358.65,65894.01,859765921.52
184,0.5038,2.1700,10.2374,0.26236140,71829536.42,65874.97,859913129.49
185,0.5065,2.1700,10.1928,0.26334362,71732027.78,65855.94,860060318.43
186,0.5092,2.1700,10.1482,0.26433506,71634833.39,65836.91,860207488.34
187,0.5120,2.1700,10.1037,0.26533585,71537953.94,65817.89,860354639.23
188,0.5147,2.1700,10.0591,0.26634611,71441390.12,65798.87,860501771.10
189,0.5175,2.1700,10.0145,0.26736596,71345142.63,65779.87,860648883.97
190,0.5202,2.1700,9.9700,0.26839552,71249212.21,65760.86,860795977.83
191,0.5229,2.1700,9.9254,0.26943494,71153599.59,65741.87,860943052.69
192,0.5257,2.1700,9.8808,0.27048434,71058305.54,65722.88,861090108.57
193,0.5284,2.1700,9.8362,0.27154385,70963330.81,65703.89,861237145.46
194,0.5311,2.1700,9.7917,0.27261362,70868676.21,65684.91,861384163.37
195,0.5339,2.1700,9.7471,0.27369378,70774342.55,65665.94,861531162.32
196,0.5366,2.1700,9.7025,0.27478447,70680330.64,65646.98,861678142.29
197,0.5394,2.1700,9.6580,0.27588584,70586641.34,65628.02,861825103.31
198,0.5421,2.1700,9.6134,0.27699803,70493275.51,65609.06,861972045.37
199,0.5448,2.1700,9.5688,0.27812119,70400234.02,65590.11,862118968.48
200,0.5476,2.1700,9.5242,0.27925549,70307517.77,65571.17,862265872.65
201,0.5503,2.1700,9.4797,0.28040106,70215127.69,65552.24,862412757.89
202,0.5530,2.1700,9.4351,0.28155808,70123064.72,65533.31,862559624.20
203,0.5558,2.1700,9.3905,0.28272669,70031329.81,65514.38,862706471.58
204,0.5585,2.1700,9.3460,0.28390708,69939923.94,65495.47,862853300.04
205,0.5613,2.1700,9.3014,0.28509939,69848848.11,65476.55,863000109.60
206,0.5640,2.1700,9.2568,0.28630382,69758103.34,65457.65,863146900.25
207,0.5667,2.1700,9.2123,0.28752052,69667690.67,65438.75,863293671.99
208,0.5695,2.1700,9.1677,0.28874968,69577611.18,65419.86,863440424.85
209,0.5722,2.1700,9.1231,0.28999147,69487865.94,65400.97,863587158.82
210,0.5749,2.1700,9.0785,0.29124609,69398456.07,65382.09,863733873.90
211,0.5777,2.1700,9.0340,0.29251372,69309382.70,65363.21,863880570.12
212,0.5804,2.1700,8.9894,0.29379455,69220646.99,65344.34,864027247.46
213,0.5832,2.1700,8.9448,0.29508878,69132250.11,65325.48,864173905.94
214,0.5859,2.1700,8.9003,0.29639661,69044193.28,65306.62,864320545.56
215,0.5886,2.1700,8.8557,0.29771823,68956477.72,65287.77,864467166.33
216,0.5914,2.1700,8.8111,0.29905387,68869104.70,65268.93,864613768.26
217,0.5941,2.1700,8.7665,0.30040373,68782075.49,65250.09,864760351.34
218,0.5969,2.1700,8.7220,0.30176803,68695391.41,65231.25,864906915.60
219,0.5996,2.1700,8.6774,0.30314699,68609053.79,65212.43,865053461.02
220,0.6023,2.1700,8.6328,0.30454083,68523064.00,65193.61,865199987.63
221,0.6051,2.1700,8.5883,0.30594979,68437423.43,65174.79,865346495.42
222,0.6078,2.1700,8.5437,0.30737410,68352133.51,65155.98,865492984.40
223,0.6105,2.1700,8.4991,0.30881399,68267195.69,65137.18,865639454.58
224,0.6133,2.1700,8.4545,0.31026973,68182611.45,65118.38,865785905.96
225,0.6160,2.1700,8.4100,0.31174154,68098382.31,65099.59,865932338.55
226,0.6188,2.1700,8.3654,0.31322970,68014509.80,65080.81,866078752.36
227,0.6215,2.1700,8.3208,0.31473446,67930995.52,65062.03,866225147.39
228,0.6242,2.1700,8.2763,0.31625608,67847841.07,65043.25,866371523.64
229,0.6270,2.1700,8.2317,0.31779485,67765048.09,65024.49,866517881.13
230,0.6297,2.1700,8.1871,0.31935104,67682618.27,65005.73,866664219.85
231,0.6324,2.1700,8.1425,0.32092492,67600553.32,64986.97,866810539.82
232,0.6352,2.1700,8.0980,0.32251680,67518854.99,64968.22,866956841.05
233,0.6379,2.1700,8.0534,0.32412698,67437525.06,64949.48,867103123.53
234,0.6407,2.1700,8.0088,0.32575574,67356565.37,64930.74,867249387.27
235,0.6434,2.1700,7.9643,0.32740341,67275977.77,64912.01,867395632.28
236,0.6461,2.1700,7.9197,0.32907031,67195764.18,64893.29,867541858.57
237,0.6489,2.1700,7.8751,0.33075675,67115926.52,64874.57,867688066.13
238,0.6516,2.1700,7.8305,0.33246307,67036466.79,64855.85,867834254.99
239,0.6543,2.1700,7.7860,0.33418961,66957387.01,64837.15,867980425.14
240,0.6571,2.1700,7.7414,0.33593672,66878689.26,64818.45,868126576.58
241,0.6598,2.1700,7.6968,0.33767282,66800371.34,64799.75,868189376.33
242,0.6626,2.1700,7.6523,0.33942988,66722435.37,64781.06,868252157.40
243,0.6653,2.1700,7.6077,0.34120826,66644883.52,64762.38,868314919.78
244,0.6680,2.1700,7.5631,0.34300834,66567718.00,64743.70,868377663.48
245,0.6708,2.1700,7.5185,0.34483051,66490941.09,64725.03,868440388.51
246,0.6735,2.1700,7.4740,0.34667516,66414555.09,64706.37,868503094.87
247,0.6762,2.1700,7.4294,0.34854268,66338562.35,64687.71,868565782.58
248,0.6790,2.1700,7.3848,0.35043350,66262965.30,64669.05,868628451.63
249,0.6817,2.1700,7.3403,0.35234803,66187766.40,64650.41,868691102.04
250,0.6845,2.1700,7.2957,0.35428671,66112968.17,64631.76,868753733.80
251,0.6872,2.1700,7.2511,0.35624998,66038573.17,64613.13,868816346.93
252,0.6899,2.1700,7.2065,0.35823830,65964584.05,64594.50,868878941.43
253,0.6927,2.1700,7.1620,0.36025212,65891003.49,64575.88,868941517.31
254,0.6954,2.1700,7.1174,0.36229194,65817834.23,64557.26,869004074.57
255,0.6982,2.1700,7.0728,0.36435823,65745079.09,64538.65,869066613.21
256,0.7009,2.1700,7.0283,0.36645150,65672740.94,64520.04,869129133.25
257,0.7036,2.1700,6.9837,0.36857226,65600822.71,64501.44,869191634.70
258,0.7064,2.1700,6.9391,0.37072105,65529327.40,64482.85,869254117.54
259,0.7091,2.1700,6.8945,0.37289839,65458258.08,64464.26,869316581.80
260,0.7118,2.1700,6.8500,0.37510486,65387617.88,64445.68,869379027.48
261,0.7146,2.1700,6.8054,0.37734101,65317410.03,64427.10,869441454.58
262,0.7173,2.1700,6.7608,0.37960744,65247637.79,64408.53,869503863.12
263,0.7201,2.1700,6.7163,0.38190474,65178304.52,64389.97,869566253.08
264,0.7228,2.1700,6.6717,0.38423353,65109413.66,64371.41,869628624.49
265,0.7255,2.1700,6.6271,0.38659444,65040968.72,64352.86,869690977.35
266,0.7283,2.1700,6.5825,0.38898813,64972973.30,64334.31,869753311.66
267,0.7310,2.1700,6.5380,0.39141526,64905431.06,64315.77,869815627.43
268,0.7337,2.1700,6.4934,0.39387652,64838345.77,64297.24,869877924.67
269,0.7365,2.1700,6.4488,0.39637261,64771721.29,64278.71,869940203.38
270,0.7392,2.1700,6.4043,0.39890426,64705561.55,64260.18,870002463.56
271,0.7420,2.1700,6.3597,0.40147222,64639870.60,64241.67,870064705.23
272,0.7447,2.1700,6.3151,0.40407725,64574652.55,64223.16,870126928.39
273,0.7474,2.1700,6.2706,0.40672014,64509911.64,64204.65,870189133.04
274,0.7502,2.1700,6.2260,0.40940170,64445652.20,64186.15,870251319.19
275,0.7529,2.1700,6.1814,0.41212276,64381878.66,64167.66,870313486.85
276,0.7556,2.1700,6.1368,0.41488419,64318595.57,64149.17,870375636.03
277,0.7584,2.1700,6.0923,0.41768686,64255807.59,64130.69,870437766.72
278,0.7611,2.1700,6.0477,0.42053170,64193519.47,64112.22,870499878.93
279,0.7639,2.1700,6.0031,0.42341962,64131736.10,64093.75,870561972.68
280,0.7666,2.1700,5.9586,0.42635161,64070462.50,64075.28,870624047.97
281,0.7693,2.1700,5.9140,0.42932864,64009703.78,64056.83,870686104.79
282,0.7721,2.1700,5.8694,0.43235176,63949465.22,64038.37,870748143.17
283,0.7748,2.1700,5.8248,0.43542200,63889752.20,64019.93,870810163.09
284,0.7775,2.1700,5.7803,0.43854047,63830570.25,64001.49,870872164.58
285,0.7803,2.1700,5.7357,0.44170827,63771925.03,63983.05,870934147.64
286,0.7830,2.1700,5.6911,0.44492658,63713822.38,63964.63,870996112.26
287,0.7858,2.1700,5.6466,0.44819658,63656268.25,63946.20,871058058.47
288,0.7885,2.1700,5.6020,0.45151950,63599268.75,63927.79,871119986.25
289,0.7912,2.1700,5.5574,0.45489661,63542830.18,63909.38,871181895.63
290,0.7940,2.1700,5.5128,0.45832924,63486958.98,63890.97,871243786.60
291,0.7967,2.1700,5.4683,0.46181872,63431661.76,63872.57,871305659.17
292,0.7995,2.1700,5.4237,0.46536646,63376945.32,63854.18,871367513.35
293,0.8022,2.1700,5.3791,0.46897392,63322816.63,63835.79,871429349.15
294,0.8049,2.1700,5.3346,0.47264257,63269282.85,63817.41,871491166.56
295,0.8077,2.1700,5.2900,0.47637397,63216351.36,63799.04,871552965.59
296,0.8104,2.1700,5.2454,0.48016971,63164029.69,63780.67,871614746.26
297,0.8131,2.1700,5.2008,0.48403145,63112325.63,63762.30,871676508.56
298,0.8159,2.1700,5.1563,0.48796088,63061247.17,63743.95,871738252.51
299,0.8186,2.1700,5.1117,0.49195980,63010802.50,63725.59,871799978.10
300,0.8214,2.1700,5.0671,0.49603001,62961000.07,63707.25,871861685.35
301,0.8241,2.1700,5.0226,0.50017342,62911848.56,63688.91,871923374.26
302,0.8268,2.1700,4.9780,0.50439199,62863356.91,63670.57,871985044.83
303,0.8296,2.1700,4.9334,0.50868776,62815534.28,63652.24,872046697.07
304,0.8323,2.1700,4.8888,0.51306284,62768390.16,63633.92,872108331.00
305,0.8350,2.1700,4.8443,0.51751940,62721934.25,63615.60,872169946.60
306,0.8378,2.1700,4.7997,0.52205973,62676176.59,63597.29,872231543.89
307,0.8405,2.1700,4.7551,0.52668616,62631127.48,63578.99,872293122.88
308,0.8433,2.1700,4.7106,0.53140115,62586797.57,63560.69,872354683.57
309,0.8460,2.1700,4.6660,0.53620723,62543197.80,63542.40,872416225.97
310,0.8487,2.1700,4.6214,0.54110703,62500339.45,63524.11,872477750.08
311,0.8515,2.1700,4.5768,0.54610329,62458234.16,63505.83,872539255.90
312,0.8542,2.1700,4.5323,0.55119884,62416893.92,63487.55,872600743.45
313,0.8569,2.1700,4.4877,0.55639665,62376331.11,63469.28,872662212.74
314,0.8597,2.1700,4.4431,0.56169979,62336558.48,63451.02,872723663.75
315,0.8624,2.1700,4.3986,0.56711146,62297589.21,63432.76,872785096.51
316,0.8652,2.1700,4.3540,0.57263499,62259436.90,63414.51,872846511.02
317,0.8679,2.1700,4.3094,0.57827385,62222115.57,63396.26,872907907.27
318,0.8706,2.1700,4.2648,0.58403164,62185639.74,63378.02,872969285.29
319,0.8734,2.1700,4.2203,0.58991215,62150024.37,63359.78,873030645.07
320,0.8761,2.1700,4.1757,0.59591928,62115284.96,63341.55,873091986.63
321,0.8789,2.1700,4.1311,0.60205714,62081437.50,63323.33,873153309.96
322,0.8816,2.1700,4.0866,0.60833001,62048498.55,63305.11,873214615.07
323,0.8843,2.1700,4.0420,0.61474234,62016485.23,63286.90,873275901.97
324,0.8871,2.1700,3.9974,0.62129879,61985415.26,63268.69,873337170.66
325,0.8898,2.1700,3.9528,0.62800425,61955306.99,63250.49,873398421.16
326,0.8925,2.1700,3.9083,0.63486380,61926179.41,63232.30,873459653.46
327,0.8953,2.1700,3.8637,0.64188278,61898052.19,63214.11,873520867.57
328,0.8980,2.1700,3.8191,0.64906675,61870945.75,63195.93,873582063.49
329,0.9008,2.1700,3.7746,0.65642157,61844881.23,63177.75,873643241.24
330,0.9035,2.1700,3.7300,0.66395336,61819880.55,63159.58,873704400.82
331,0.9062,2.1700,3.6854,0.67166853,61795966.47,63141.41,873765542.24
332,0.9090,2.1700,3.6408,0.67957382,61773162.62,63123.25,873826665.49
333,0.9117,2.1700,3.5963,0.68767629,61751493.53,63105.10,873887770.59
334,0.9144,2.1700,3.5517,0.69598335,61730984.69,63086.95,873948857.54
335,0.9172,2.1700,3.5071,0.70450282,61711662.58,63068.81,874009926.35
336,0.9199,2.1700,3.4626,0.71324288,61693554.76,63050.67,874070977.03
337,0.9227,2.1700,3.4180,0.72221216,61676689.87,63032.54,874132009.57
338,0.9254,2.1700,3.3734,0.73141975,61661097.77,63014.42,874193023.99
339,0.9281,2.1700,3.3289,0.74087521,61646809.50,62996.30,874254020.29
340,0.9309,2.1700,3.2843,0.75058864,61633857.44,62978.19,874314998.47
341,0.9336,2.1700,3.2397,0.76057067,61622275.34,62960.08,874375958.55
342,0.9363,2.1700,3.1951,0.77083254,61612098.39,62941.98,874436900.52
343,0.9391,2.1700,3.1506,0.78138613,61603363.31,62923.88,874497824.40
344,0.9418,2.1700,3.1060,0.79224398,61596108.48,62905.79,874558730.19
345,0.9446,2.1700,3.0614,0.80341940,61590373.97,62887.70,874619617.90
346,0.9473,2.1700,3.0169,0.81492644,61586201.67,62869.63,874680487.52
347,0.9500,2.1700,2.9723,0.82678003,61583635.43,62851.55,874741339.08
348,0.9528,2.1700,2.9277,0.83899598,61582721.13,62833.49,874802172.56
