day,year,rbp_eib,qap_eib,per_sector_pledge,network_pledge_fil,daily_issuance,circ_supply
1,0.0027,2.1697,18.4359,0.16892964,94703758.83,69460.73,832650793.73
2,0.0055,2.1694,18.4333,0.16889004,94537840.34,69438.55,832801565.28
3,0.0082,2.1691,18.4307,0.16885057,94372243.90,69416.38,832952314.66
4,0.0110,2.1688,18.4281,0.16881124,94206968.89,69394.21,833103041.87
5,0.0137,2.1685,18.4255,0.16877205,94042014.69,69372.05,833253746.92
6,0.0164,2.1682,18.4229,0.16873299,93877380.69,69349.90,833404429.82
7,0.0192,2.1679,18.4204,0.16869407,93713066.26,69327.76,833555090.57
8,0.0219,2.1676,18.4178,0.16865528,93549070.79,69305.62,833705729.20
9,0.0246,2.1673,18.4152,0.16861663,93385393.66,69283.50,833856345.69
10,0.0274,2.1670,18.4126,0.16857812,93222034.26,69261.38,834006940.07
11,0.0301,2.1666,18.4100,0.16853974,93058991.97,69239.27,834157512.34
12,0.0329,2.1663,18.4074,0.16850149,92896266.19,69217.16,834308062.50
13,0.0356,2.1660,18.4048,0.16846338,92733856.31,69195.07,834458590.57
14,0.0383,2.1657,18.4022,0.16842541,92571761.70,69172.98,834609096.55
15,0.0411,2.1654,18.3997,0.16838756,92409981.78,69150.90,834759580.45
16,0.0438,2.1651,18.3971,0.16834986,92248515.92,69128.83,834910042.28
17,0.0465,2.1648,18.3945,0.16831228,92087363.52,69106.77,835060482.04
18,0.0493,2.1645,18.3919,0.16827485,91926523.99,69084.71,835210899.75
19,0.0520,2.1642,18.3893,0.16823754,91765996.71,69062.66,835361295.42
20,0.0548,2.1639,18.3867,0.16820037,91605781.08,69040.62,835511669.04
21,0.0575,2.1636,18.3842,0.16816333,91445876.50,69018.59,835662020.63
22,0.0602,2.1633,18.3816,0.16812642,91286282.37,68996.56,835812350.19
23,0.0630,2.1630,18.3790,0.16808965,91126998.10,68974.55,835962657.74
24,0.0657,2.1627,18.3764,0.16805301,90968023.08,68952.54,836112943.28
25,0.0684,2.1624,18.3738,0.16801650,90809356.72,68930.54,836263206.81
26,0.0712,2.1621,18.3712,0.16798012,90650998.42,68908.54,836413448.36
27,0.0739,2.1618,18.3687,0.16794387,90492947.60,68886.56,836563667.92
28,0.0767,2.1615,18.3661,0.16790776,90335203.64,68864.58,836713865.50
29,0.0794,2.1612,18.3635,0.16787178,90177765.97,68842.61,836864041.11
30,0.0821,2.1609,18.3609,0.16783593,90020633.99,68820.65,837014194.76
31,0.0849,2.1606,18.3583,0.16780021,89863807.12,68798.70,837164326.45
32,0.0876,2.1603,18.3558,0.16776462,89707284.76,68776.75,837314436.20
33,0.0903,2.1600,18.3532,0.16772916,89551066.33,68754.81,837464524.01
34,0.0931,2.1597,18.3506,0.16769383,89395151.24,68732.88,837614589.89
35,0.0958,2.1594,18.3480,0.16765864,89239538.90,68710.96,837764633.85
36,0.0986,2.1590,18.3454,0.16762357,89084228.74,68689.04,837914655.89
37,0.1013,2.1587,18.3429,0.16758863,88929220.16,68667.13,838064656.03
38,0.1040,2.1584,18.3403,0.16755382,88774512.60,68645.23,838214634.26
39,0.1068,2.1581,18.3377,0.16751914,88620105.46,68623.34,838364590.60
40,0.1095,2.1578,18.3351,0.16748459,88465998.16,68601.46,838514525.06
41,0.1123,2.1575,18.3326,0.16745017,88312190.14,68579.58,838664437.65
42,0.1150,2.1572,18.3300,0.16741588,88158680.80,68557.71,838814328.36
43,0.1177,2.1569,18.3274,0.16738172,88005469.59,68535.85,838964197.21
44,0.1205,2.1566,18.3248,0.16734768,87852555.91,68514.00,839114044.22
45,0.1232,2.1563,18.3223,0.16731378,87699939.20,68492.16,839263869.37
46,0.1259,2.1560,18.3197,0.16728000,87547618.88,68470.32,839413672.69
47,0.1287,2.1557,18.3171,0.16724635,87395594.38,68448.49,839563454.18
48,0.1314,2.1554,18.3145,0.16721283,87243865.14,68426.67,839713213.84
49,0.1342,2.1551,18.3120,0.16717943,87092430.58,68404.85,839862951.70
50,0.1369,2.1548,18.3094,0.16714616,86941290.13,68383.05,840012667.74
51,0.1396,2.1545,18.3068,0.16711302,86790443.23,68361.25,840162361.99
52,0.1424,2.1542,18.3042,0.16708001,86639889.31,68339.46,840312034.45
53,0.1451,2.1539,18.3017,0.16704712,86489627.80,68317.67,840461685.12
54,0.1478,2.1536,18.2991,0.16701436,86339658.14,68295.90,840611314.02
55,0.1506,2.1533,18.2965,0.16698172,86189979.77,68274.13,840760921.15
56,0.1533,2.1530,18.2940,0.16694921,86040592.13,68252.37,840910506.52
57,0.1561,2.1527,18.2914,0.16691683,85891494.66,68230.62,841060070.14
58,0.1588,2.1524,18.2888,0.16688457,85742686.79,68208.87,841209612.01
59,0.1615,2.1521,18.2862,0.16685244,85594167.96,68187.14,841359132.15
60,0.1643,2.1518,18.2837,0.16682043,85445937.63,68165.41,841508630.56
61,0.1670,2.1515,18.2811,0.16678855,85297995.23,68143.69,841658107.24
62,0.1697,2.1512,18.2785,0.16675679,85150340.21,68121.97,841807562.22
63,0.1725,2.1509,18.2760,0.16672516,85002972.01,68100.27,841956995.48
64,0.1752,2.1506,18.2734,0.16669365,84855890.08,68078.57,842106407.05
65,0.1780,2.1503,18.2708,0.16666227,84709093.87,68056.88,842255796.93
66,0.1807,2.1500,18.2683,0.16663101,84562582.83,68035.20,842405165.12
67,0.1834,2.1497,18.2657,0.16659988,84416356.41,68013.52,842554511.64
68,0.1862,2.1494,18.2631,0.16656886,84270414.05,67991.85,842703836.50
69,0.1889,2.1491,18.2606,0.16653797,84124755.21,67970.19,842853139.69
70,0.1916,2.1488,18.2580,0.16650721,83979379.35,67948.54,843002421.23
71,0.1944,2.1485,18.2554,0.16647657,83834285.92,67926.90,843151681.13
72,0.1971,2.1482,18.2529,0.16644605,83689474.37,67905.26,843300919.38
73,0.1999,2.1479,18.2503,0.16641565,83544944.16,67883.63,843450136.01
74,0.2026,2.1476,18.2477,0.16638538,83400694.74,67862.01,843599331.02
75,0.2053,2.1472,18.2452,0.16635523,83256725.59,67840.39,843748504.42
76,0.2081,2.1469,18.2426,0.16632520,83113036.14,67818.79,843897656.21
77,0.2108,2.1466,18.2400,0.16629529,82969625.87,67797.19,844046786.40
78,0.2136,2.1463,18.2375,0.16626551,82826494.24,67775.60,844195895.00
79,0.2163,2.1460,18.2349,0.16623584,82683640.71,67754.02,844344982.01
80,0.2190,2.1457,18.2324,0.16620630,82541064.74,67732.44,844494047.45
81,0.2218,2.1454,18.2298,0.16617688,82398765.81,67710.87,844643091.32
82,0.2245,2.1451,18.2272,0.16614758,82256743.36,67689.31,844792113.64
83,0.2272,2.1448,18.2247,0.16611840,82114996.87,67667.76,844941114.40
84,0.2300,2.1445,18.2221,0.16608934,81973525.82,67646.21,845090093.61
85,0.2327,2.1442,18.2196,0.16606040,81832329.66,67624.68,845239051.29
86,0.2355,2.1439,18.2170,0.16603158,81691407.87,67603.15,845387987.44
87,0.2382,2.1436,18.2144,0.16600289,81550759.91,67581.63,845536902.06
88,0.2409,2.1433,18.2119,0.16597431,81410385.27,67560.11,845685795.17
89,0.2437,2.1430,18.2093,0.16594585,81270283.40,67538.60,845834666.78
90,0.2464,2.1427,18.2068,0.16591751,81130453.80,67517.11,845983516.88
91,0.2491,2.1424,18.2042,0.16588929,80990895.92,67495.61,846132345.50
92,0.2519,2.1421,18.2016,0.16586119,80851609.26,67474.13,846281152.63
93,0.2546,2.1418,18.1991,0.16583321,80712593.28,67452.65,846429938.28
94,0.2574,2.1415,18.1965,0.16580535,80573847.46,67431.18,846578702.46
95,0.2601,2.1412,18.1940,0.16577760,80435371.28,67409.72,846727445.19
96,0.2628,2.1409,18.1914,0.16574998,80297164.22,67388.27,846876166.46
97,0.2656,2.1406,18.1889,0.16572247,80159225.77,67366.82,847024866.28
98,0.2683,2.1403,18.1863,0.16569508,80021555.40,67345.38,847173544.66
99,0.2710,2.1400,18.1837,0.16566781,79884152.60,67323.95,847322201.62
100,0.2738,2.1397,18.1812,0.16564066,79747016.85,67302.53,847470837.15
101,0.2765,2.1394,18.1786,0.16561362,79610147.63,67281.12,847619451.26
102,0.2793,2.1391,18.1761,0.16558670,79473544.44,67259.71,847768043.97
103,0.2820,2.1388,18.1735,0.16555990,79337206.76,67238.31,847916615.28
104,0.2847,2.1385,18.1710,0.16553322,79201134.08,67216.91,848065165.19
105,0.2875,2.1382,18.1684,0.16550665,79065325.88,67195.53,848213693.72
106,0.2902,2.1379,18.1659,0.16548020,78929781.66,67174.15,848362200.87
107,0.2930,2.1376,18.1633,0.16545386,78794500.90,67152.78,848510686.65
108,0.2957,2.1373,18.1608,0.16542764,78659483.11,67131.42,848659151.07
109,0.2984,2.1370,18.1582,0.16540154,78524727.77,67110.06,848807594.13
110,0.3012,2.1367,18.1557,0.16537556,78390234.37,67088.71,848956015.84
111,0.3039,2.1364,18.1531,0.16534968,78256002.42,67067.37,849104416.22
112,0.3066,2.1361,18.1506,0.16532393,78122031.40,67046.04,849252795.26
113,0.3094,2.1358,18.1480,0.16529829,77988320.81,67024.72,849401152.98
114,0.3121,2.1355,18.1455,0.16527276,77854870.16,67003.40,849549489.37
115,0.3149,2.1352,18.1429,0.16524735,77721678.94,66982.09,849697804.46
116,0.3176,2.1349,18.1404,0.16522206,77588746.64,66960.79,849846098.25
117,0.3203,2.1346,18.1378,0.16519688,77456072.78,66939.49,849994370.74
118,0.3231,2.1343,18.1353,0.16517181,77323656.85,66918.20,850142621.95
119,0.3258,2.1340,18.1327,0.16514686,77191498.36,66896.92,850290851.87
120,0.3285,2.1337,18.1302,0.16512202,77059596.80,66875.65,850439060.52
121,0.3313,2.1334,18.1276,0.16509730,76927951.69,66854.39,850587247.91
122,0.3340,2.1331,18.1251,0.16507269,76796562.52,66833.13,850735414.04
123,0.3368,2.1328,18.1225,0.16504819,76665428.81,66811.88,850883558.92
124,0.3395,2.1325,18.1200,0.16502381,76534550.06,66790.64,851031682.56
125,0.3422,2.1322,18.1174,0.16499954,76403925.79,66769.40,851179784.96
126,0.3450,2.1319,18.1149,0.16497538,76273555.49,66748.18,851327866.14
127,0.3477,2.1316,18.1123,0.16495134,76143438.68,66726.96,851475926.09
128,0.3504,2.1313,18.1098,0.16492741,76013574.88,66705.74,851623964.84
129,0.3532,2.1310,18.1072,0.16490359,75883963.59,66684.54,851771982.38
130,0.3559,2.1307,18.1047,0.16487988,75754604.32,66663.34,851919978.72
131,0.3587,2.1304,18.1022,0.16485629,75625496.60,66642.15,852067953.87
132,0.3614,2.1301,18.0996,0.16483280,75496639.93,66620.97,852215907.84
133,0.3641,2.1298,18.0971,0.16480943,75368033.83,66599.79,852363840.63
134,0.3669,2.1295,18.0945,0.16478617,75239677.83,66578.63,852511752.26
135,0.3696,2.1292,18.0920,0.16476303,75111571.42,66557.47,852659642.73
136,0.3723,2.1289,18.0894,0.16473999,74983714.15,66536.31,852807512.04
137,0.3751,2.1286,18.0869,0.16471706,74856105.52,66515.17,852955360.21
138,0.3778,2.1283,18.0844,0.16469425,74728745.05,66494.03,853103187.24
139,0.3806,2.1280,18.0818,0.16467155,74601632.27,66472.90,853250993.15
140,0.3833,2.1277,18.0793,0.16464895,74474766.70,66451.78,853398777.92
141,0.3860,2.1274,18.0767,0.16462647,74348147.86,66430.66,853546541.59
142,0.3888,2.1271,18.0742,0.16460410,74221775.28,66409.56,853694284.14
143,0.3915,2.1268,18.0717,0.16458184,74095648.48,66388.46,853842005.60
144,0.3943,2.1265,18.0691,0.16455968,73969766.98,66367.36,853989705.96
145,0.3970,2.1262,18.0666,0.16453764,73844130.33,66346.28,854137385.24
146,0.3997,2.1259,18.0640,0.16451571,73718738.03,66325.20,854285043.44
147,0.4025,2.1256,18.0615,0.16449389,73593589.63,66304.13,854432680.57
148,0.4052,2.1253,18.0590,0.16447217,73468684.65,66283.07,854580296.63
149,0.4079,2.1250,18.0564,0.16445057,73344022.62,66262.01,854727891.64
150,0.4107,2.1247,18.0539,0.16442907,73219603.07,66240.96,854875465.60
151,0.4134,2.1244,18.0513,0.16440768,73095425.54,66219.92,855023018.52
152,0.4162,2.1241,18.0488,0.16438640,72971489.56,66198.89,855170550.41
153,0.4189,2.1238,18.0463,0.16436523,72847794.66,66177.86,855318061.27
154,0.4216,2.1235,18.0437,0.16434417,72724340.39,66156.84,855465551.11
155,0.4244,2.1232,18.0412,0.16432322,72601126.26,66135.83,855613019.95
156,0.4271,2.1229,18.0387,0.16430237,72478151.83,66114.83,855760467.77
157,0.4298,2.1226,18.0361,0.16428163,72355416.63,66093.83,855907894.60
158,0.4326,2.1223,18.0336,0.16426100,72232920.20,66072.84,856055300.44
159,0.4353,2.1221,18.0311,0.16424047,72110662.07,66051.86,856202685.30
160,0.4381,2.1218,18.0285,0.16422006,71988641.80,66030.89,856350049.19
161,0.4408,2.1215,18.0260,0.16419975,71866858.91,66009.92,856497392.11
162,0.4435,2.1212,18.0235,0.16417955,71745312.96,65988.96,856644714.07
163,0.4463,2.1209,18.0209,0.16415945,71624003.48,65968.01,856792015.07
164,0.4490,2.1206,18.0184,0.16413946,71502930.02,65947.06,856939295.14
165,0.4517,2.1203,18.0159,0.16411958,71382092.13,65926.12,857086554.26
166,0.4545,2.1200,18.0133,0.16409980,71261489.34,65905.19,857233792.46
167,0.4572,2.1197,18.0108,0.16408013,71141121.22,65884.27,857381009.73
168,0.4600,2.1194,18.0083,0.16406056,71020987.30,65863.36,857528206.08
169,0.4627,2.1191,18.0057,0.16404110,70901087.13,65842.45,857675381.53
170,0.4654,2.1188,18.0032,0.16402175,70781420.26,65821.55,857822536.08
171,0.4682,2.1185,18.0007,0.16400250,70661986.25,65800.65,857969669.74
172,0.4709,2.1182,17.9982,0.16398336,70542784.64,65779.77,858116782.51
173,0.4736,2.1179,17.9956,0.16396432,70423814.98,65758.89,858263874.40
174,0.4764,2.1176,17.9931,0.16394539,70305076.84,65738.02,858410945.42
175,0.4791,2.1173,17.9906,0.16392656,70186569.75,65717.16,858557995.57
176,0.4819,2.1170,17.9880,0.16390784,70068293.29,65696.30,858705024.87
177,0.4846,2.1167,17.9855,0.16388922,69950246.99,65675.45,858852033.32
178,0.4873,2.1164,17.9830,0.16387070,69832430.42,65654.61,858999020.93
179,0.4901,2.1161,17.9805,0.16385229,69714843.14,65633.77,859145987.70
180,0.4928,2.1158,17.9779,0.16383398,69597484.70,65612.95,859292933.65
181,0.4956,2.1155,17.9754,0.16381578,69480354.66,65592.13,859439858.77
182,0.4983,2.1152,17.9729,0.16379768,69363452.59,65571.31,859586763.09
183,0.5010,2.1149,17.9704,0.16377968,69246778.04,65550.51,859733646.60
184,0.5038,2.1146,17.9678,0.16376179,69130330.57,65529.71,859880509.31
185,0.5065,2.1143,17.9653,0.16374400,69014109.74,65508.92,860027351.23
186,0.5092,2.1140,17.9628,0.16372631,68898115.13,65488.14,860174172.37
187,0.5120,2.1137,17.9603,0.16370873,68782346.29,65467.36,860320972.73
188,0.5147,2.1134,17.9577,0.16369125,68666802.78,65446.59,860467752.32
189,0.5175,2.1131,17.9552,0.16367387,68551484.18,65425.83,860614511.15
190,0.5202,2.1128,17.9527,0.16365659,68436390.05,65405.08,860761249.23
191,0.5229,2.1125,17.9502,0.16363942,68321519.95,65384.33,860907966.56
192,0.5257,2.1122,17.9476,0.16362235,68206873.46,65363.59,861054663.15
193,0.5284,2.1119,17.9451,0.16360538,68092450.14,65342.86,861201339.01
194,0.5311,2.1116,17.9426,0.16358851,67978249.57,65322.13,861347994.14
195,0.5339,2.1113,17.9401,0.16357174,67864271.31,65301.42,861494628.55
196,0.5366,2.1110,17.9376,0.16355507,67750514.94,65280.71,861641242.26
197,0.5394,2.1107,17.9350,0.16353851,67636980.02,65260.00,861787835.26
198,0.5421,2.1105,17.9325,0.16352205,67523666.13,65239.31,861934407.57
199,0.5448,2.1102,17.9300,0.16350568,67410572.85,65218.62,862080959.19
200,0.5476,2.1099,17.9275,0.16348942,67297699.75,65197.94,862227490.12
201,0.5503,2.1096,17.9250,0.16347326,67185046.40,65177.26,862374000.39
202,0.5530,2.1093,17.9224,0.16345720,67072612.38,65156.60,862520489.98
203,0.5558,2.1090,17.9199,0.16344124,66960397.27,65135.94,862666958.92
204,0.5585,2.1087,17.9174,0.16342538,66848400.65,65115.28,862813407.20
205,0.5613,2.1084,17.9149,0.16340962,66736622.10,65094.64,862959834.84
206,0.5640,2.1081,17.9124,0.16339396,66625061.18,65074.00,863106241.84
207,0.5667,2.1078,17.9098,0.16337840,66513717.50,65053.37,863252628.21
208,0.5695,2.1075,17.9073,0.16336294,66402590.62,65032.75,863398993.96
209,0.5722,2.1072,17.9048,0.16334757,66291680.12,65012.13,863545339.09
210,0.5749,2.1069,17.9023,0.16333231,66180985.60,64991.52,863691663.61
211,0.5777,2.1066,17.8998,0.16331715,66070506.64,64970.92,863837967.53
212,0.5804,2.1063,17.8973,0.16330208,65960242.81,64950.33,863984250.86
213,0.5832,2.1060,17.8948,0.16328712,65850193.71,64929.74,864130513.60
214,0.5859,2.1057,17.8922,0.16327225,65740358.92,64909.16,864276755.76
215,0.5886,2.1054,17.8897,0.16325748,65630738.03,64888.59,864422977.35
216,0.5914,2.1051,17.8872,0.16324281,65521330.62,64868.02,864569178.37
217,0.5941,2.1048,17.8847,0.16322824,65412136.28,64847.46,864715358.83
218,0.5969,2.1045,17.8822,0.16321376,65303154.61,64826.91,864861518.74
219,0.5996,2.1042,17.8797,0.16319939,65194385.19,64806.37,865007658.11
220,0.6023,2.1039,17.8772,0.16318511,65085827.62,64785.83,865153776.94
221,0.6051,2.1036,17.8746,0.16317092,64977481.48,64765.30,865299875.25
222,0.6078,2.1033,17.8721,0.16315684,64869346.37,64744.78,865445953.03
223,0.6105,2.1031,17.8696,0.16314285,64761421.88,64724.26,865592010.29
224,0.6133,2.1028,17.8671,0.16312896,64653707.60,64703.76,865738047.05
225,0.6160,2.1025,17.8646,0.16311517,64546203.14,64683.26,865884063.30
226,0.6188,2.1022,17.8621,0.16310148,64438908.08,64662.76,866030059.07
227,0.6215,2.1019,17.8596,0.16308788,64331822.02,64642.28,866176034.34
228,0.6242,2.1016,17.8571,0.16307437,64224944.56,64621.80,866321989.14
229,0.6270,2.1013,17.8546,0.16306097,64118275.30,64601.33,866467923.46
230,0.6297,2.1010,17.8521,0.16304766,64011813.83,64580.86,866613837.33
231,0.6324,2.1007,17.8495,0.16303444,63905559.76,64560.40,866759730.73
232,0.6352,2.1004,17.8470,0.16302132,63799512.68,64539.95,866905603.68
233,0.6379,2.1001,17.8445,0.16300830,63693672.20,64519.51,867051456.19
234,0.6407,2.0998,17.8420,0.16299537,63588037.91,64499.07,867197288.26
235,0.6434,2.0995,17.8395,0.16298254,63482609.43,64478.64,867343099.91
236,0.6461,2.0992,17.8370,0.16296981,63377386.35,64458.22,867488891.13
237,0.6489,2.0989,17.8345,0.16295717,63272368.28,64437.81,867634661.94
238,0.6516,2.0986,17.8320,0.16294462,63167554.82,64417.40,867780412.34
239,0.6543,2.0983,17.8295,0.16293217,63062945.58,64397.00,867926142.34
240,0.6571,2.0980,17.8270,0.16291981,62958540.16,64376.61,868071851.95
241,0.6598,2.0977,17.8245,0.16289212,62854336.16,64356.22,868134208.17
242,0.6626,2.0974,17.8220,0.16286453,62750333.20,64335.84,868196544.01
243,0.6653,2.0971,17.8195,0.16283704,62646530.88,64315.47,868258859.48
244,0.6680,2.0969,17.8170,0.16280966,62542928.83,64295.11,868321154.58
245,0.6708,2.0966,17.8145,0.16278237,62439526.65,64274.75,868383429.33
246,0.6735,2.0963,17.8120,0.16275519,62336323.98,64254.40,868445683.73
247,0.6762,2.0960,17.8095,0.16272810,62233320.41,64234.05,868507917.78
248,0.6790,2.0957,17.8070,0.16270112,62130515.57,64213.72,868570131.50
249,0.6817,2.0954,17.8045,0.16267424,62027909.08,64193.39,868632324.89
250,0.6845,2.0951,17.8019,0.16264746,61925500.56,64173.07,868694497.96
251,0.6872,2.0948,17.7994,0.16262078,61823289.62,64152.75,868756650.71
252,0.6899,2.0945,17.7969,0.16259420,61721275.89,64132.44,868818783.15
253,0.6927,2.0942,17.7944,0.16256772,61619459.00,64112.14,868880895.30
254,0.6954,2.0939,17.7919,0.16254134,61517838.55,64091.85,868942987.15
255,0.6982,2.0936,17.7894,0.16251505,61416414.18,64071.56,869005058.71
256,0.7009,2.0933,17.7869,0.16248887,61315185.51,64051.28,869067109.99
257,0.7036,2.0930,17.7844,0.16246279,61214152.16,64031.01,869129141.01
258,0.7064,2.0927,17.7819,0.16243681,61113313.76,64010.75,869191151.75
259,0.7091,2.0924,17.7794,0.16241092,61012669.93,63990.49,869253142.24
260,0.7118,2.0921,17.7769,0.16238514,60912220.31,63970.24,869315112.48
261,0.7146,2.0919,17.7745,0.16235945,60811964.51,63949.99,869377062.47
262,0.7173,2.0916,17.7720,0.16233386,60711902.16,63929.76,869438992.23
263,0.7201,2.0913,17.7695,0.16230837,60612032.90,63909.53,869500901.76
264,0.7228,2.0910,17.7670,0.16228297,60512356.36,63889.30,869562791.07
265,0.7255,2.0907,17.7645,0.16225768,60412872.16,63869.09,869624660.15
266,0.7283,2.0904,17.7620,0.16223248,60313579.93,63848.88,869686509.04
267,0.7310,2.0901,17.7595,0.16220738,60214479.31,63828.68,869748337.71
268,0.7337,2.0898,17.7570,0.16218238,60115569.93,63808.48,869810146.20
269,0.7365,2.0895,17.7545,0.16215747,60016851.42,63788.30,869871934.50
270,0.7392,2.0892,17.7520,0.16213267,59918323.41,63768.12,869933702.61
271,0.7420,2.0889,17.7495,0.16210795,59819985.54,63747.94,869995450.56
272,0.7447,2.0886,17.7470,0.16208334,59721837.45,63727.78,870057178.34
273,0.7474,2.0883,17.7445,0.16205882,59623878.76,63707.62,870118885.96
274,0.7502,2.0880,17.7420,0.16203440,59526109.13,63687.47,870180573.42
275,0.7529,2.0877,17.7395,0.16201007,59428528.17,63667.32,870242240.74
276,0.7556,2.0874,17.7370,0.16198584,59331135.54,63647.18,870303887.93
277,0.7584,2.0872,17.7345,0.16196171,59233930.87,63627.05,870365514.98
278,0.7611,2.0869,17.7320,0.16193767,59136913.80,63606.93,870427121.91
279,0.7639,2.0866,17.7295,0.16191373,59040083.96,63586.81,870488708.72
280,0.7666,2.0863,17.7271,0.16188988,58943441.01,63566.70,870550275.42
281,0.7693,2.0860,17.7246,0.16186613,58846984.58,63546.60,870611822.02
282,0.7721,2.0857,17.7221,0.16184247,58750714.30,63526.50,870673348.52
283,0.7748,2.0854,17.7196,0.16181891,58654629.84,63506.41,870734854.94
284,0.7775,2.0851,17.7171,0.16179544,58558730.82,63486.33,870796341.27
285,0.7803,2.0848,17.7146,0.16177207,58463016.90,63466.26,870857807.53
286,0.7830,2.0845,17.7121,0.16174879,58367487.71,63446.19,870919253.72
287,0.7858,2.0842,17.7096,0.16172560,58272142.91,63426.13,870980679.85
288,0.7885,2.0839,17.7071,0.16170251,58176982.14,63406.07,871042085.92
289,0.7912,2.0836,17.7046,0.16167952,58082005.04,63386.03,871103471.95
290,0.7940,2.0833,17.7022,0.16165661,57987211.26,63365.99,871164837.94
291,0.7967,2.0830,17.6997,0.16163380,57892600.46,63345.96,871226183.89
292,0.7995,2.0828,17.6972,0.16161109,57798172.28,63325.93,871287509.82
293,0.8022,2.0825,17.6947,0.16158846,57703926.36,63305.91,871348815.73
294,0.8049,2.0822,17.6922,0.16156593,57609862.37,63285.90,871410101.63
295,0.8077,2.0819,17.6897,0.16154350,57515979.95,63265.89,871471367.53
296,0.8104,2.0816,17.6872,0.16152115,57422278.74,63245.90,871532613.42
297,0.8131,2.0813,17.6848,0.16149890,57328758.42,63225.91,871593839.33
298,0.8159,2.0810,17.6823,0.16147674,57235418.62,63205.92,871655045.25
299,0.8186,2.0807,17.6798,0.16145467,57142259.00,63185.94,871716231.19
300,0.8214,2.0804,17.6773,0.16143270,57049279.21,63165.97,871777397.17
301,0.8241,2.0801,17.6748,0.16141082,56956478.91,63146.01,871838543.18
302,0.8268,2.0798,17.6723,0.16138902,56863857.76,63126.05,871899669.23
303,0.8296,2.0795,17.6699,0.16136732,56771415.41,63106.11,871960775.34
304,0.8323,2.0792,17.6674,0.16134572,56679151.52,63086.16,872021861.50
305,0.8350,2.0790,17.6649,0.16132420,56587065.74,63066.23,872082927.73
306,0.8378,2.0787,17.6624,0.16130277,56495157.74,63046.30,872143974.03
307,0.8405,2.0784,17.6599,0.16128144,56403427.16,63026.38,872205000.41
308,0.8433,2.0781,17.6574,0.16126019,56311873.68,63006.46,872266006.87
309,0.8460,2.0778,17.6550,0.16123904,56220496.95,62986.56,872326993.43
310,0.8487,2.0775,17.6525,0.16121797,56129296.63,62966.66,872387960.08
311,0.8515,2.0772,17.6500,0.16119700,56038272.39,62946.76,872448906.85
312,0.8542,2.0769,17.6475,0.16117612,55947423.88,62926.88,872509833.72
313,0.8569,2.0766,17.6450,0.16115533,55856750.76,62907.00,872570740.72
314,0.8597,2.0763,17.6426,0.16113462,55766252.71,62887.12,872631627.84
315,0.8624,2.0760,17.6401,0.16111401,55675929.39,62867.26,872692495.10
316,0.8652,2.0757,17.6376,0.16109349,55585780.45,62847.40,872753342.50
317,0.8679,2.0755,17.6351,0.16107305,55495805.57,62827.55,872814170.05
318,0.8706,2.0752,17.6326,0.16105271,55406004.42,62807.70,872874977.75
319,0.8734,2.0749,17.6302,0.16103245,55316376.64,62787.86,872935765.61
320,0.8761,2.0746,17.6277,0.16101228,55226921.93,62768.03,872996533.64
321,0.8789,2.0743,17.6252,0.16099220,55137639.93,62748.21,873057281.85
322,0.8816,2.0740,17.6227,0.16097221,55048530.33,62728.39,873118010.24
323,0.8843,2.0737,17.6203,0.16095231,54959592.79,62708.58,873178718.82
324,0.8871,2.0734,17.6178,0.16093250,54870826.97,62688.78,873239407.59
325,0.8898,2.0731,17.6153,0.16091278,54782232.56,62668.98,873300076.57
326,0.8925,2.0728,17.6128,0.16089314,54693809.21,62649.19,873360725.76
327,0.8953,2.0725,17.6104,0.16087359,54605556.61,62629.41,873421355.17
328,0.8980,2.0722,17.6079,0.16085413,54517474.43,62609.63,873481964.80
329,0.9008,2.0720,17.6054,0.16083475,54429562.33,62589.86,873542554.66
330,0.9035,2.0717,17.6029,0.16081547,54341819.99,62570.10,873603124.76
331,0.9062,2.0714,17.6005,0.16079627,54254247.09,62550.34,873663675.10
332,0.9090,2.0711,17.5980,0.16077716,54166843.30,62530.59,873724205.69
333,0.9117,2.0708,17.5955,0.16075813,54079608.29,62510.85,873784716.54
334,0.9144,2.0705,17.5930,0.16073919,53992541.75,62491.12,873845207.66
335,0.9172,2.0702,17.5906,0.16072034,53905643.34,62471.39,873905679.05
336,0.9199,2.0699,17.5881,0.16070157,53818912.75,62451.67,873966130.72
337,0.9227,2.0696,17.5856,0.16068290,53732349.65,62431.95,874026562.67
338,0.9254,2.0693,17.5832,0.16066430,53645953.72,62412.25,874086974.92
339,0.9281,2.0690,17.5807,0.16064580,53559724.64,62392.55,874147367.46
340,0.9309,2.0688,17.5782,0.16062737,53473662.10,62372.85,874207740.32
341,0.9336,2.0685,17.5757,0.16060904,53387765.76,62353.17,874268093.48
342,0.9363,2.0682,17.5733,0.16059079,53302035.31,62333.48,874328426.97
343,0.9391,2.0679,17.5708,0.16057263,53216470.44,62313.81,874388740.78
344,0.9418,2.0676,17.5683,0.16055455,53131070.82,62294.15,874449034.92
345,0.9446,2.0673,17.5659,0.16053655,53045836.14,62274.49,874509309.41
346,0.9473,2.0670,17.5634,0.16051864,52960766.09,62254.83,874569564.24
347,0.9500,2.0667,17.5609,0.16050082,52875860.33,62235.19,874629799.43
348,0.9528,2.0664,17.5585,0.16048308,52791118.57,62215.55,874690014.98
