day,year,rbp_eib,qap_eib,baseline_eib,cumsum,theta,simple_minted,baseline_minted,total_minted,daily_issuance,reward_per_win,reward_32gib_day,reward_tib_day,storage_pledge,consensus_pledge,total_pledge,circulating,roi_pct
1,0.0027,2.1687,2.1687,114.42,34529964.54,3508420.86,155516089.69,246328709.18,401844798.87,69454.03,4.82319671,0.00095445,0.03054241,0.01908901,1.07516808,1.09425709,832650787.37,31.8584
2,0.0055,2.1673,2.1673,114.64,34536206.50,3508667.89,155571300.17,246342923.86,401914224.03,69425.16,4.82119170,0.00095464,0.03054839,0.01909274,1.07590620,1.09499894,832801545.86,31.8431
3,0.0082,2.1660,2.1660,114.86,34542444.65,3508914.72,155626493.18,246357127.15,401983620.34,69396.31,4.81918786,0.00095482,0.03055436,0.01909648,1.07664501,1.09574149,832952275.50,31.8277
4,0.0110,2.1647,2.1647,115.08,34548678.99,3509161.37,155681668.73,246371319.07,402052987.80,69367.47,4.81718518,0.00095501,0.03056034,0.01910021,1.07738454,1.09648476,833102976.30,31.8124
5,0.0137,2.1634,2.1634,115.30,34554909.51,3509407.82,155736826.82,246385499.63,402122326.45,69338.64,4.81518366,0.00095520,0.03056633,0.01910395,1.07812478,1.09722873,833253648.28,31.7970
6,0.0164,2.1621,2.1621,115.51,34561136.23,3509654.08,155791967.45,246399668.84,402191636.29,69309.84,4.81318329,0.00095538,0.03057231,0.01910770,1.07886573,1.09797342,833404291.45,31.7817
7,0.0192,2.1607,2.1607,115.73,34567359.14,3509900.15,155847090.64,246413826.70,402260917.34,69281.05,4.81118409,0.00095557,0.03057830,0.01911144,1.07960738,1.09871882,833554905.83,31.7663
8,0.0219,2.1594,2.1594,115.95,34573578.25,3510146.03,155902196.38,246427973.24,402330169.62,69252.28,4.80918605,0.00095576,0.03058430,0.01911518,1.08034975,1.09946493,833705491.45,31.7510
9,0.0246,2.1581,2.1581,116.17,34579793.56,3510391.72,155957284.69,246442108.45,402399393.14,69223.52,4.80718916,0.00095595,0.03059029,0.01911893,1.08109282,1.10021175,833856048.30,31.7357
10,0.0274,2.1568,2.1568,116.39,34586005.07,3510637.23,156012355.56,246456232.36,402468587.93,69194.79,4.80519343,0.00095613,0.03059629,0.01912268,1.08183661,1.10095929,834006576.42,31.7203
11,0.0301,2.1555,2.1555,116.62,34592212.78,3510882.54,156067409.01,246470344.98,402537753.99,69166.06,4.80319885,0.00095632,0.03060229,0.01912643,1.08258110,1.10170754,834157075.82,31.7050
12,0.0329,2.1541,2.1541,116.84,34598416.70,3511127.66,156122445.04,246484446.30,402606891.35,69137.36,4.80120542,0.00095651,0.03060830,0.01913019,1.08332631,1.10245649,834307546.51,31.6897
13,0.0356,2.1528,2.1528,117.06,34604616.83,3511372.59,156177463.66,246498536.36,402676000.02,69108.67,4.79921315,0.00095670,0.03061431,0.01913394,1.08407222,1.10320617,834457988.51,31.6744
14,0.0383,2.1515,2.1515,117.28,34610813.17,3511617.34,156232464.86,246512615.15,402745080.01,69080.00,4.79722202,0.00095689,0.03062032,0.01913770,1.08481885,1.10395655,834608401.84,31.6591
15,0.0411,2.1502,2.1502,117.51,34617005.72,3511861.89,156287448.67,246526682.69,402814131.35,69051.34,4.79523205,0.00095707,0.03062634,0.01914146,1.08556619,1.10470765,834758786.52,31.6438
16,0.0438,2.1489,2.1489,117.73,34623194.49,3512106.26,156342415.07,246540738.99,402883154.06,69022.70,4.79324323,0.00095726,0.03063236,0.01914522,1.08631424,1.10545946,834909142.55,31.6284
17,0.0465,2.1476,2.1476,117.95,34629379.47,3512350.43,156397364.08,246554784.05,402952148.14,68994.08,4.79125555,0.00095745,0.03063838,0.01914899,1.08706300,1.10621198,835059469.97,31.6131
18,0.0493,2.1463,2.1463,118.18,34635560.67,3512594.42,156452295.71,246568817.90,403021113.61,68965.47,4.78926902,0.00095764,0.03064441,0.01915275,1.08781247,1.10696522,835209768.77,31.5978
19,0.0520,2.1449,2.1449,118.40,34641738.10,3512838.22,156507209.95,246582840.54,403090050.50,68936.88,4.78728364,0.00095783,0.03065043,0.01915652,1.08856265,1.10771917,835360038.99,31.5826
20,0.0548,2.1436,2.1436,118.63,34647911.75,3513081.83,156562106.82,246596851.99,403158958.81,68908.31,4.78529940,0.00095801,0.03065647,0.01916029,1.08931355,1.10847384,835510280.64,31.5673
21,0.0575,2.1423,2.1423,118.85,34654081.63,3513325.26,156616986.32,246610852.24,403227838.56,68879.75,4.78331630,0.00095820,0.03066250,0.01916406,1.09006515,1.10922922,835660493.72,31.5520
22,0.0602,2.1410,2.1410,119.08,34660247.74,3513568.49,156671848.45,246624841.33,403296689.78,68851.21,4.78133435,0.00095839,0.03066854,0.01916784,1.09081747,1.10998531,835810678.27,31.5367
23,0.0630,2.1397,2.1397,119.30,34666410.08,3513811.54,156726693.22,246638819.24,403365512.47,68822.69,4.77935353,0.00095858,0.03067458,0.01917161,1.09157051,1.11074212,835960834.30,31.5214
24,0.0657,2.1384,2.1384,119.53,34672568.65,3514054.40,156781520.64,246652786.01,403434306.65,68794.18,4.77737386,0.00095877,0.03068063,0.01917539,1.09232425,1.11149964,836110961.81,31.5061
25,0.0684,2.1371,2.1371,119.76,34678723.46,3514297.08,156836330.71,246666741.63,403503072.34,68765.69,4.77539533,0.00095896,0.03068668,0.01917917,1.09307871,1.11225788,836261060.84,31.4909
26,0.0712,2.1358,2.1358,119.99,34684874.50,3514539.56,156891123.44,246680686.12,403571809.56,68737.22,4.77341793,0.00095915,0.03069273,0.01918295,1.09383388,1.11301683,836411131.39,31.4756
27,0.0739,2.1345,2.1345,120.21,34691021.79,3514781.86,156945898.83,246694619.50,403640518.32,68708.76,4.77144167,0.00095934,0.03069878,0.01918674,1.09458976,1.11377650,836561173.48,31.4603
28,0.0767,2.1332,2.1332,120.44,34697165.32,3515023.97,157000656.88,246708541.76,403709198.64,68680.32,4.76946655,0.00095953,0.03070484,0.01919053,1.09534636,1.11453689,836711187.14,31.4451
29,0.0794,2.1319,2.1319,120.67,34703305.10,3515265.90,157055397.61,246722452.92,403777850.53,68651.89,4.76749256,0.00095972,0.03071090,0.01919431,1.09610367,1.11529799,836861172.36,31.4298
30,0.0821,2.1306,2.1306,120.90,34709441.12,3515507.64,157110121.02,246736352.99,403846474.02,68623.48,4.76551971,0.00095991,0.03071697,0.01919810,1.09686170,1.11605980,837011129.18,31.4146
31,0.0849,2.1293,2.1293,121.13,34715573.40,3515749.19,157164827.12,246750241.99,403915069.11,68595.09,4.76354798,0.00096009,0.03072303,0.01920190,1.09762044,1.11682233,837161057.60,31.3993
32,0.0876,2.1280,2.1280,121.36,34721701.92,3515990.56,157219515.90,246764119.92,403983635.82,68566.71,4.76157739,0.00096028,0.03072911,0.01920569,1.09837989,1.11758558,837310957.65,31.3841
33,0.0903,2.1267,2.1267,121.59,34727826.70,3516231.74,157274187.38,246777986.80,404052174.18,68538.35,4.75960793,0.00096047,0.03073518,0.01920949,1.09914006,1.11834955,837460829.34,31.3688
34,0.0931,2.1254,2.1254,121.82,34733947.74,3516472.74,157328841.56,246791842.63,404120684.19,68510.01,4.75763960,0.00096066,0.03074126,0.01921329,1.09990094,1.11911423,837610672.68,31.3536
35,0.0958,2.1241,2.1241,122.05,34740065.03,3516713.55,157383478.44,246805687.43,404189165.87,68481.68,4.75567240,0.00096085,0.03074734,0.01921709,1.10066254,1.11987963,837760487.70,31.3384
36,0.0986,2.1228,2.1228,122.29,34746178.59,3516954.18,157438098.04,246819521.20,404257619.24,68453.37,4.75370632,0.00096104,0.03075342,0.01922089,1.10142485,1.12064574,837910274.40,31.3231
37,0.1013,2.1215,2.1215,122.52,34752288.41,3517194.62,157492700.36,246833343.96,404326044.32,68425.08,4.75174138,0.00096123,0.03075951,0.01922469,1.10218788,1.12141258,838060032.81,31.3079
38,0.1040,2.1202,2.1202,122.75,34758394.50,3517434.87,157547285.39,246847155.72,404394441.11,68396.80,4.74977755,0.00096142,0.03076560,0.01922850,1.10295163,1.12218013,838209762.94,31.2927
39,0.1068,2.1189,2.1189,122.98,34764496.85,3517674.94,157601853.16,246860956.49,404462809.65,68368.53,4.74781485,0.00096162,0.03077169,0.01923231,1.10371609,1.12294839,838359464.81,31.2775
40,0.1095,2.1176,2.1176,123.22,34770595.48,3517914.83,157656403.66,246874746.28,404531149.93,68340.29,4.74585327,0.00096181,0.03077779,0.01923612,1.10448126,1.12371738,838509138.43,31.2623
41,0.1123,2.1163,2.1163,123.45,34776690.38,3518154.53,157710936.89,246888525.10,404599461.99,68312.06,4.74389282,0.00096200,0.03078389,0.01923993,1.10524715,1.12448709,838658783.82,31.2471
42,0.1150,2.1150,2.1150,123.69,34782781.55,3518394.04,157765452.88,246902292.96,404667745.83,68283.84,4.74193349,0.00096219,0.03078999,0.01924375,1.10601376,1.12525751,838808401.00,31.2319
43,0.1177,2.1137,2.1137,123.92,34788869.00,3518633.38,157819951.61,246916049.87,404736001.48,68255.64,4.73997527,0.00096238,0.03079610,0.01924756,1.10678109,1.12602865,838957989.97,31.2167
44,0.1205,2.1124,2.1124,124.16,34794952.73,3518872.52,157874433.10,246929795.84,404804228.94,68227.46,4.73801818,0.00096257,0.03080221,0.01925138,1.10754913,1.12680051,839107550.77,31.2015
45,0.1232,2.1111,2.1111,124.39,34801032.74,3519111.49,157928897.35,246943530.89,404872428.23,68199.30,4.73606220,0.00096276,0.03080832,0.01925520,1.10831789,1.12757309,839257083.40,31.1863
46,0.1259,2.1098,2.1098,124.63,34807109.04,3519350.27,157983344.36,246957255.02,404940599.38,68171.15,4.73410734,0.00096295,0.03081444,0.01925902,1.10908736,1.12834639,839406587.88,31.1711
47,0.1287,2.1085,2.1085,124.87,34813181.62,3519588.87,158037774.15,246970968.24,405008742.39,68143.01,4.73215359,0.00096314,0.03082056,0.01926285,1.10985756,1.12912041,839556064.22,31.1559
48,0.1314,2.1072,2.1072,125.10,34819250.49,3519827.28,158092186.71,246984670.57,405076857.29,68114.89,4.73020096,0.00096333,0.03082668,0.01926668,1.11062847,1.12989514,839705512.45,31.1407
49,0.1342,2.1060,2.1060,125.34,34825315.65,3520065.51,158146582.06,246998362.02,405144944.08,68086.79,4.72824944,0.00096353,0.03083281,0.01927050,1.11140010,1.13067060,839854932.57,31.1256
50,0.1369,2.1047,2.1047,125.58,34831377.11,3520303.56,158200960.19,247012042.59,405213002.78,68058.71,4.72629904,0.00096372,0.03083894,0.01927434,1.11217245,1.13144678,840004324.61,31.1104
51,0.1396,2.1034,2.1034,125.82,34837434.86,3520541.43,158255321.12,247025712.30,405281033.42,68030.64,4.72434975,0.00096391,0.03084507,0.01927817,1.11294551,1.13222368,840153688.58,31.0952
52,0.1424,2.1021,2.1021,126.06,34843488.90,3520779.11,158309664.85,247039371.15,405349036.00,68002.58,4.72240156,0.00096410,0.03085120,0.01928200,1.11371930,1.13300130,840303024.50,31.0801
53,0.1451,2.1008,2.1008,126.30,34849539.25,3521016.61,158363991.38,247053019.17,405417010.55,67974.54,4.72045449,0.00096429,0.03085734,0.01928584,1.11449380,1.13377964,840452332.38,31.0649
54,0.1478,2.0995,2.0995,126.54,34855585.90,3521253.93,158418300.72,247066656.35,405484957.07,67946.52,4.71850852,0.00096448,0.03086348,0.01928968,1.11526902,1.13455870,840601612.23,31.0498
55,0.1506,2.0982,2.0982,126.78,34861628.86,3521491.06,158472592.88,247080282.71,405552875.59,67918.52,4.71656367,0.00096468,0.03086963,0.01929352,1.11604496,1.13533848,840750864.08,31.0346
56,0.1533,2.0970,2.0970,127.02,34867668.12,3521728.02,158526867.86,247093898.26,405620766.11,67890.53,4.71461992,0.00096487,0.03087578,0.01929736,1.11682162,1.13611898,840900087.94,31.0195
57,0.1561,2.0957,2.0957,127.26,34873703.69,3521964.79,158581125.66,247107503.00,405688628.67,67862.55,4.71267727,0.00096506,0.03088193,0.01930121,1.11759900,1.13690021,841049283.83,31.0043
58,0.1588,2.0944,2.0944,127.50,34879735.57,3522201.38,158635366.30,247121096.96,405756463.26,67834.59,4.71073573,0.00096525,0.03088809,0.01930505,1.11837710,1.13768215,841198451.76,30.9892
59,0.1615,2.0931,2.0931,127.75,34885763.77,3522437.79,158689589.77,247134680.14,405824269.91,67806.65,4.70879529,0.00096545,0.03089424,0.01930890,1.11915592,1.13846482,841347591.74,30.9741
60,0.1643,2.0918,2.0918,127.99,34891788.28,3522674.01,158743796.09,247148252.55,405892048.64,67778.73,4.70685595,0.00096564,0.03090040,0.01931275,1.11993546,1.13924821,841496703.80,30.9589
61,0.1670,2.0906,2.0906,128.23,34897809.11,3522910.06,158797985.25,247161814.20,405959799.45,67750.82,4.70491772,0.00096583,0.03090657,0.01931661,1.12071572,1.14003233,841645787.95,30.9438
62,0.1697,2.0893,2.0893,128.48,34903826.26,3523145.93,158852157.27,247175365.11,406027522.37,67722.92,4.70298058,0.00096602,0.03091274,0.01932046,1.12149670,1.14081716,841794844.20,30.9287
63,0.1725,2.0880,2.0880,128.72,34909839.73,3523381.61,158906312.14,247188905.27,406095217.42,67695.04,4.70104455,0.00096622,0.03091891,0.01932432,1.12227840,1.14160272,841943872.58,30.9136
64,0.1752,2.0867,2.0867,128.96,34915849.52,3523617.11,158960449.88,247202434.71,406162884.59,67667.18,4.69910961,0.00096641,0.03092508,0.01932818,1.12306083,1.14238900,842092873.09,30.8985
65,0.1780,2.0855,2.0855,129.21,34921855.65,3523852.44,159014570.49,247215953.43,406230523.92,67639.33,4.69717577,0.00096660,0.03093126,0.01933204,1.12384397,1.14317601,842241845.75,30.8834
66,0.1807,2.0842,2.0842,129.46,34927858.10,3524087.58,159068673.98,247229461.45,406298135.42,67611.50,4.69524303,0.00096680,0.03093744,0.01933590,1.12462784,1.14396374,842390790.59,30.8683
67,0.1834,2.0829,2.0829,129.70,34933856.89,3524322.54,159122760.34,247242958.77,406365719.11,67583.68,4.69331138,0.00096699,0.03094362,0.01933976,1.12541243,1.14475219,842539707.60,30.8532
68,0.1862,2.0816,2.0816,129.95,34939852.00,3524557.33,159176829.59,247256445.40,406433274.99,67555.88,4.69138082,0.00096718,0.03094981,0.01934363,1.12619774,1.14554137,842688596.82,30.8381
69,0.1889,2.0804,2.0804,130.19,34945843.46,3524791.93,159230881.73,247269921.36,406500803.09,67528.10,4.68945136,0.00096738,0.03095600,0.01934750,1.12698377,1.14633127,842837458.25,30.8230
70,0.1916,2.0791,2.0791,130.44,34951831.25,3525026.35,159284916.77,247283386.65,406568303.42,67500.33,4.68752299,0.00096757,0.03096219,0.01935137,1.12777053,1.14712190,842986291.92,30.8079
71,0.1944,2.0778,2.0778,130.69,34957815.38,3525260.60,159338934.72,247296841.29,406635776.00,67472.58,4.68559571,0.00096776,0.03096839,0.01935524,1.12855800,1.14791325,843135097.83,30.7928
72,0.1971,2.0766,2.0766,130.94,34963795.86,3525494.66,159392935.56,247310285.28,406703220.84,67444.84,4.68366952,0.00096796,0.03097459,0.01935912,1.12934620,1.14870532,843283876.00,30.7778
73,0.1999,2.0753,2.0753,131.19,34969772.68,3525728.55,159446919.33,247323718.64,406770637.96,67417.12,4.68174442,0.00096815,0.03098079,0.01936300,1.13013513,1.14949812,843432626.46,30.7627
74,0.2026,2.0740,2.0740,131.44,34975745.85,3525962.26,159500886.01,247337141.37,406838027.38,67389.41,4.67982041,0.00096834,0.03098700,0.01936688,1.13092478,1.15029165,843581349.21,30.7476
75,0.2053,2.0727,2.0727,131.69,34981715.36,3526195.78,159554835.61,247350553.49,406905389.10,67361.72,4.67789749,0.00096854,0.03099321,0.01937076,1.13171515,1.15108590,843730044.26,30.7326
76,0.2081,2.0715,2.0715,131.94,34987681.23,3526429.13,159608768.14,247363955.01,406972723.15,67334.05,4.67597565,0.00096873,0.03099942,0.01937464,1.13250624,1.15188088,843878711.64,30.7175
77,0.2108,2.0702,2.0702,132.19,34993643.46,3526662.30,159662683.61,247377345.93,407040029.54,67306.39,4.67405489,0.00096893,0.03100564,0.01937852,1.13329806,1.15267658,844027351.37,30.7025
78,0.2136,2.0690,2.0690,132.44,34999602.03,3526895.30,159716582.02,247390726.27,407107308.29,67278.75,4.67213522,0.00096912,0.03101186,0.01938241,1.13409060,1.15347301,844175963.45,30.6874
79,0.2163,2.0677,2.0677,132.69,35005556.97,3527128.11,159770463.37,247404096.04,407174559.41,67251.12,4.67021664,0.00096932,0.03101808,0.01938630,1.13488387,1.15427017,844324547.90,30.6724
80,0.2190,2.0664,2.0664,132.94,35011508.27,3527360.75,159824327.67,247417455.24,407241782.91,67223.51,4.66829913,0.00096951,0.03102431,0.01939019,1.13567786,1.15506806,844473104.74,30.6574
81,0.2218,2.0652,2.0652,133.20,35017455.93,3527593.21,159878174.93,247430803.89,407308978.82,67195.91,4.66638271,0.00096970,0.03103053,0.01939408,1.13647258,1.15586667,844621633.99,30.6423
82,0.2245,2.0639,2.0639,133.45,35023399.96,3527825.49,159932005.16,247444142.00,407376147.15,67168.33,4.66446736,0.00096990,0.03103677,0.01939798,1.13726803,1.15666600,844770135.65,30.6273
83,0.2272,2.0626,2.0626,133.70,35029340.35,3528057.59,159985818.34,247457469.58,407443287.92,67140.76,4.66255310,0.00097009,0.03104300,0.01940188,1.13806419,1.15746607,844918609.75,30.6123
84,0.2300,2.0614,2.0614,133.96,35035277.11,3528289.52,160039614.50,247470786.63,407510401.13,67113.21,4.66063991,0.00097029,0.03104924,0.01940577,1.13886109,1.15826686,845067056.30,30.5973
85,0.2327,2.0601,2.0601,134.21,35041210.24,3528521.27,160093393.64,247484093.17,407577486.81,67085.68,4.65872780,0.00097048,0.03105548,0.01940968,1.13965871,1.15906838,845215475.31,30.5823
86,0.2355,2.0589,2.0589,134.47,35047139.75,3528752.84,160147155.76,247497389.21,407644544.98,67058.16,4.65681677,0.00097068,0.03106173,0.01941358,1.14045705,1.15987063,845363866.81,30.5672
87,0.2382,2.0576,2.0576,134.72,35053065.64,3528984.23,160200900.88,247510674.76,407711575.63,67030.66,4.65490681,0.00097087,0.03106797,0.01941748,1.14125613,1.16067361,845512230.80,30.5522
88,0.2409,2.0563,2.0563,134.98,35058987.90,3529215.45,160254628.98,247523949.82,407778578.80,67003.17,4.65299792,0.00097107,0.03107423,0.01942139,1.14205593,1.16147732,845660567.30,30.5372
89,0.2437,2.0551,2.0551,135.23,35064906.54,3529446.49,160308340.08,247537214.42,407845554.50,66975.70,4.65109011,0.00097126,0.03108048,0.01942530,1.14285645,1.16228175,845808876.33,30.5222
90,0.2464,2.0538,2.0538,135.49,35070821.56,3529677.36,160362034.19,247550468.55,407912502.74,66948.24,4.64918337,0.00097146,0.03108674,0.01942921,1.14365771,1.16308692,845957157.90,30.5073
91,0.2491,2.0526,2.0526,135.75,35076732.98,3529908.05,160415711.31,247563712.23,407979423.54,66920.80,4.64727771,0.00097166,0.03109300,0.01943312,1.14445969,1.16389281,846105412.04,30.4923
92,0.2519,2.0513,2.0513,136.01,35082640.77,3530138.56,160469371.44,247576945.47,408046316.91,66893.37,4.64537311,0.00097185,0.03109926,0.01943704,1.14526240,1.16469944,846253638.74,30.4773
93,0.2546,2.0501,2.0501,136.27,35088544.96,3530368.90,160523014.60,247590168.28,408113182.88,66865.96,4.64346958,0.00097205,0.03110553,0.01944096,1.14606583,1.16550679,846401838.04,30.4623
94,0.2574,2.0488,2.0488,136.53,35094445.54,3530599.06,160576640.78,247603380.67,408180021.44,66838.57,4.64156712,0.00097224,0.03111180,0.01944487,1.14687000,1.16631487,846550009.94,30.4474
95,0.2601,2.0476,2.0476,136.78,35100342.51,3530829.05,160630249.99,247616582.64,408246832.63,66811.19,4.63966573,0.00097244,0.03111807,0.01944880,1.14767489,1.16712369,846698154.46,30.4324
96,0.2628,2.0463,2.0463,137.04,35106235.88,3531058.86,160683842.24,247629774.21,408313616.45,66783.82,4.63776540,0.00097264,0.03112435,0.01945272,1.14848051,1.16793323,846846271.61,30.4174
97,0.2656,2.0451,2.0451,137.31,35112125.64,3531288.49,160737417.53,247642955.40,408380372.92,66756.47,4.63586614,0.00097283,0.03113063,0.01945664,1.14928686,1.16874351,846994361.42,30.4025
98,0.2683,2.0438,2.0438,137.57,35118011.81,3531517.95,160790975.87,247656126.20,408447102.06,66729.14,4.63396794,0.00097303,0.03113691,0.01946057,1.15009394,1.16955451,847142423.89,30.3875
99,0.2710,2.0426,2.0426,137.83,35123894.38,3531747.24,160844517.26,247669286.62,408513803.88,66701.82,4.63207080,0.00097322,0.03114320,0.01946450,1.15090175,1.17036625,847290459.04,30.3726
100,0.2738,2.0413,2.0413,138.09,35129773.35,3531976.35,160898041.71,247682436.69,408580478.40,66674.52,4.63017473,0.00097342,0.03114949,0.01946843,1.15171029,1.17117872,847438466.89,30.3576
101,0.2765,2.0401,2.0401,138.35,35135648.73,3532205.29,160951549.22,247695576.40,408647125.62,66647.23,4.62827972,0.00097362,0.03115578,0.01947236,1.15251956,1.17199192,847586447.45,30.3427
102,0.2793,2.0388,2.0388,138.62,35141520.52,3532434.05,161005039.80,247708705.78,408713745.58,66619.96,4.62638577,0.00097381,0.03116208,0.01947630,1.15332956,1.17280585,847734400.74,30.3278
103,0.2820,2.0376,2.0376,138.88,35147388.73,3532662.63,161058513.46,247721824.82,408780338.28,66592.70,4.62449288,0.00097401,0.03116838,0.01948023,1.15414028,1.17362052,847882326.77,30.3128
104,0.2847,2.0363,2.0363,139.14,35153253.34,3532891.05,161111970.20,247734933.54,408846903.73,66565.46,4.62260105,0.00097421,0.03117468,0.01948417,1.15495174,1.17443592,848030225.56,30.2979
105,0.2875,2.0351,2.0351,139.41,35159114.37,3533119.29,161165410.02,247748031.94,408913441.96,66538.23,4.62071028,0.00097441,0.03118098,0.01948811,1.15576393,1.17525205,848178097.12,30.2830
106,0.2902,2.0338,2.0338,139.67,35164971.82,3533347.35,161218832.93,247761120.04,408979952.98,66511.02,4.61882056,0.00097460,0.03118729,0.01949206,1.15657685,1.17606891,848325941.47,30.2681
107,0.2930,2.0326,2.0326,139.94,35170825.69,3533575.24,161272238.94,247774197.86,409046436.80,66483.82,4.61693190,0.00097480,0.03119360,0.01949600,1.15739051,1.17688651,848473758.63,30.2532
108,0.2957,2.0314,2.0314,140.20,35176675.98,3533802.96,161325628.05,247787265.38,409112893.43,66456.64,4.61504429,0.00097500,0.03119992,0.01949995,1.15820489,1.17770484,848621548.60,30.2383
109,0.2984,2.0301,2.0301,140.47,35182522.70,3534030.51,161379000.27,247800322.64,409179322.91,66429.47,4.61315774,0.00097519,0.03120624,0.01950390,1.15902001,1.17852390,848769311.40,30.2234
110,0.3012,2.0289,2.0289,140.74,35188365.84,3534257.88,161432355.59,247813369.63,409245725.23,66402.32,4.61127224,0.00097539,0.03121256,0.01950785,1.15983585,1.17934370,848917047.05,30.2085
111,0.3039,2.0276,2.0276,141.00,35194205.41,3534485.08,161485694.04,247826406.37,409312100.41,66375.18,4.60938779,0.00097559,0.03121888,0.01951180,1.16065243,1.18016424,849064755.57,30.1936
112,0.3066,2.0264,2.0264,141.27,35200041.41,3534712.11,161539015.61,247839432.87,409378448.47,66348.06,4.60750439,0.00097579,0.03122521,0.01951576,1.16146975,1.18098550,849212436.97,30.1787
113,0.3094,2.0252,2.0252,141.54,35205873.85,3534938.96,161592320.30,247852449.13,409444769.43,66320.96,4.60562204,0.00097599,0.03123154,0.01951971,1.16228779,1.18180750,849360091.26,30.1639
114,0.3121,2.0239,2.0239,141.81,35211702.72,3535165.64,161645608.13,247865455.17,409511063.30,66293.87,4.60374074,0.00097618,0.03123788,0.01952367,1.16310657,1.18263024,849507718.46,30.1490
115,0.3149,2.0227,2.0227,142.08,35217528.03,3535392.15,161698879.10,247878450.99,409577330.09,66266.79,4.60186049,0.00097638,0.03124421,0.01952763,1.16392608,1.18345371,849655318.58,30.1341
116,0.3176,2.0214,2.0214,142.35,35223349.77,3535618.48,161752133.21,247891436.61,409643569.82,66239.73,4.59998129,0.00097658,0.03125055,0.01953160,1.16474633,1.18427792,849802891.65,30.1193
117,0.3203,2.0202,2.0202,142.62,35229167.96,3535844.65,161805370.47,247904412.03,409709782.50,66212.69,4.59810313,0.00097678,0.03125690,0.01953556,1.16556730,1.18510286,849950437.67,30.1044
118,0.3231,2.0190,2.0190,142.89,35234982.60,3536070.64,161858590.89,247917377.27,409775968.16,66185.65,4.59622602,0.00097698,0.03126324,0.01953953,1.16638902,1.18592854,850097956.65,30.0896
119,0.3258,2.0177,2.0177,143.16,35240793.68,3536296.46,161911794.46,247930332.34,409842126.80,66158.64,4.59434995,0.00097717,0.03126959,0.01954350,1.16721146,1.18675496,850245448.63,30.0747
120,0.3285,2.0165,2.0165,143.44,35246601.21,3536522.11,161964981.20,247943277.24,409908258.44,66131.64,4.59247492,0.00097737,0.03127595,0.01954747,1.16803464,1.18758211,850392913.60,30.0599
121,0.3313,2.0153,2.0153,143.71,35252405.19,3536747.59,162018151.11,247956211.98,409974363.09,66104.65,4.59060094,0.00097757,0.03128230,0.01955144,1.16885856,1.18841000,850540351.59,30.0450
122,0.3340,2.0140,2.0140,143.98,35258205.62,3536972.89,162071304.20,247969136.57,410040440.77,66077.68,4.58872800,0.00097777,0.03128866,0.01955541,1.16968321,1.18923863,850687762.60,30.0302
123,0.3368,2.0128,2.0128,144.25,35264002.51,3537198.03,162124440.47,247982051.03,410106491.50,66050.73,4.58685610,0.00097797,0.03129503,0.01955939,1.17050860,1.19006799,850835146.66,30.0154
124,0.3395,2.0116,2.0116,144.53,35269795.85,3537422.99,162177559.92,247994955.37,410172515.29,66023.79,4.58498524,0.00097817,0.03130139,0.01956337,1.17133472,1.19089809,850982503.78,30.0006
125,0.3422,2.0103,2.0103,144.80,35275585.66,3537647.79,162230662.57,248007849.58,410238512.15,65996.86,4.58311542,0.00097837,0.03130776,0.01956735,1.17216158,1.19172893,851129833.98,29.9857
126,0.3450,2.0091,2.0091,145.08,35281371.92,3537872.41,162283748.41,248020733.69,410304482.10,65969.95,4.58124663,0.00097857,0.03131413,0.01957133,1.17298917,1.19256051,851277137.26,29.9709
127,0.3477,2.0079,2.0079,145.35,35287154.65,3538096.86,162336817.46,248033607.70,410370425.16,65943.06,4.57937888,0.00097877,0.03132051,0.01957532,1.17381750,1.19339282,851424413.65,29.9561
128,0.3504,2.0067,2.0067,145.63,35292933.85,3538321.14,162389869.71,248046471.62,410436341.33,65916.18,4.57751217,0.00097897,0.03132689,0.01957930,1.17464657,1.19422588,851571663.16,29.9413
129,0.3532,2.0054,2.0054,145.91,35298709.51,3538545.25,162442905.18,248059325.46,410502230.64,65889.31,4.57564649,0.00097916,0.03133327,0.01958329,1.17547638,1.19505967,851718885.81,29.9265
130,0.3559,2.0042,2.0042,146.19,35304481.64,3538769.20,162495923.86,248072169.24,410568093.10,65862.46,4.57378185,0.00097936,0.03133965,0.01958728,1.17630692,1.19589420,851866081.60,29.9117
131,0.3587,2.0030,2.0030,146.46,35310250.25,3538992.97,162548925.77,248085002.95,410633928.72,65835.62,4.57191824,0.00097956,0.03134604,0.01959128,1.17713820,1.19672947,852013250.55,29.8970
132,0.3614,2.0018,2.0018,146.74,35316015.33,3539216.57,162601910.91,248097826.62,410699737.53,65808.80,4.57005566,0.00097976,0.03135243,0.01959527,1.17797021,1.19756548,852160392.69,29.8822
133,0.3641,2.0005,2.0005,147.02,35321776.88,3539440.00,162654879.28,248110640.24,410765519.52,65782.00,4.56819411,0.00097996,0.03135883,0.01959927,1.17880297,1.19840223,852307508.02,29.8674
134,0.3669,1.9993,1.9993,147.30,35327534.92,3539663.26,162707830.89,248123443.83,410831274.72,65755.20,4.56633360,0.00098016,0.03136522,0.01960327,1.17963646,1.19923972,852454596.55,29.8526
