day,year,rbp_eib,qap_eib,per_sector_pledge,network_pledge_fil,daily_issuance,circ_supply
982,2.6886,2.4744,2.4744,1.00800344,80616638.19,53989.72,910769751.07
983,2.6913,2.4747,2.4747,1.00790859,80633524.70,53976.21,910821727.28
984,2.6940,2.4750,2.4750,1.00781376,80650386.52,53962.70,910873689.98
985,2.6968,2.4754,2.4754,1.00771894,80667223.70,53949.20,910925639.19
986,2.6995,2.4757,2.4757,1.00762414,80684036.27,53935.71,910977574.90
987,2.7023,2.4760,2.4760,1.00752936,80700824.29,53922.22,911029497.11
988,2.7050,2.4764,2.4764,1.00743459,80717587.81,53908.73,911081405.84
989,2.7077,2.4767,2.4767,1.00733984,80734326.87,53895.25,911133301.09
990,2.7105,2.4770,2.4770,1.00724510,80751041.51,53881.77,911185182.85
991,2.7132,2.4774,2.4774,1.00715038,80767731.79,53868.29,911237051.14
992,2.7159,2.4777,2.4777,1.00705567,80784397.75,53854.82,911288905.96
993,2.7187,2.4780,2.4780,1.00696098,80801039.43,53841.35,911340747.32
994,2.7214,2.4784,2.4784,1.00686631,80817656.89,53827.89,911392575.21
995,2.7242,2.4787,2.4787,1.00677165,80834250.17,53814.43,911444389.64
996,2.7269,2.4790,2.4790,1.00667701,80850819.31,53800.98,911496190.62
997,2.7296,2.4794,2.4794,1.00658238,80867364.37,53787.53,911547978.15
998,2.7324,2.4797,2.4797,1.00648777,80883885.38,53774.08,911599752.23
999,2.7351,2.4800,2.4800,1.00639318,80900382.40,53760.64,911651512.87
1000,2.7379,2.4803,2.4803,1.00629860,80916855.47,53747.20,911703260.07
1001,2.7406,2.4807,2.4807,1.00620403,80933304.63,53733.77,911754993.84
1002,2.7433,2.4810,2.4810,1.00610948,80949729.94,53720.34,911806714.18
1003,2.7461,2.4813,2.4813,1.00601495,80966131.43,53706.91,911858421.09
1004,2.7488,2.4817,2.4817,1.00592043,80982509.15,53693.49,911910114.59
1005,2.7515,2.4820,2.4820,1.00582593,80998863.15,53680.08,911961794.66
1006,2.7543,2.4823,2.4823,1.00573144,81015193.47,53666.66,912013461.33
1007,2.7570,2.4827,2.4827,1.00563697,81031500.16,53653.25,912065114.58
1008,2.7598,2.4830,2.4830,1.00554251,81047783.26,53639.85,912116754.43
1009,2.7625,2.4833,2.4833,1.00544807,81064042.82,53626.45,912168380.88
1010,2.7652,2.4837,2.4837,1.00535364,81080278.88,53613.05,912219993.93
1011,2.7680,2.4840,2.4840,1.00525923,81096491.49,53599.66,912271593.59
1012,2.7707,2.4843,2.4843,1.00516483,81112680.69,53586.27,912323179.86
1013,2.7734,2.4847,2.4847,1.00507045,81128846.53,53572.89,912374752.75
1014,2.7762,2.4850,2.4850,1.00497609,81144989.04,53559.51,912426312.25
1015,2.7789,2.4853,2.4853,1.00488173,81161108.29,53546.13,912477858.38
1016,2.7817,2.4857,2.4857,1.00478740,81177204.30,53532.76,912529391.14
1017,2.7844,2.4860,2.4860,1.00469308,81193277.13,53519.39,912580910.54
1018,2.7871,2.4863,2.4863,1.00459877,81209326.82,53506.03,912632416.56
1019,2.7899,2.4867,2.4867,1.00450448,81225353.41,53492.67,912683909.23
1020,2.7926,2.4870,2.4870,1.00441020,81241356.95,53479.31,912735388.54
1021,2.7953,2.4873,2.4873,1.00431594,81257337.47,53465.96,912786854.51
1022,2.7981,2.4877,2.4877,1.00422169,81273295.04,53452.61,912838307.12
1023,2.8008,2.4880,2.4880,1.00412746,81289229.68,53439.27,912889746.39
1024,2.8036,2.4883,2.4883,1.00403324,81305141.44,53425.93,912941172.32
1025,2.8063,2.4887,2.4887,1.00393903,81321030.37,53412.60,912992584.92
1026,2.8090,2.4890,2.4890,1.00384485,81336896.50,53399.27,913043984.19
1027,2.8118,2.4893,2.4893,1.00375067,81352739.89,53385.94,913095370.13
1028,2.8145,2.4896,2.4896,1.00365651,81368560.58,53372.62,913146742.75
1029,2.8172,2.4900,2.4900,1.00356236,81384358.60,53359.30,913198102.04
1030,2.8200,2.4903,2.4903,1.00346823,81400134.00,53345.98,913249448.03
1031,2.8227,2.4906,2.4906,1.00337412,81415886.84,53332.67,913300780.70
1032,2.8255,2.4910,2.4910,1.00328001,81431617.14,53319.37,913352100.07
1033,2.8282,2.4913,2.4913,1.00318593,81447324.95,53306.07,913403406.14
1034,2.8309,2.4916,2.4916,1.00309185,81463010.31,53292.77,913454698.91
1035,2.8337,2.4920,2.4920,1.00299779,81478673.27,53279.47,913505978.38
1036,2.8364,2.4923,2.4923,1.00290375,81494313.87,53266.18,913557244.56
1037,2.8392,2.4926,2.4926,1.00280972,81509932.15,53252.90,913608497.46
1038,2.8419,2.4930,2.4930,1.00271570,81525528.16,53239.62,913659737.08
1039,2.8446,2.4933,2.4933,1.00262170,81541101.93,53226.34,913710963.42
1040,2.8474,2.4936,2.4936,1.00252771,81556653.52,53213.07,913762176.48
1041,2.8501,2.4940,2.4940,1.00243374,81572182.95,53199.80,913813376.28
1042,2.8528,2.4943,2.4943,1.00233978,81587690.28,53186.53,913864562.81
1043,2.8556,2.4946,2.4946,1.00224583,81603175.54,53173.27,913915736.08
1044,2.8583,2.4950,2.4950,1.00215190,81618638.78,53160.01,913966896.09
1045,2.8611,2.4953,2.4953,1.00205798,81634080.04,53146.76,914018042.85
1046,2.8638,2.4956,2.4956,1.00196407,81649499.36,53133.51,914069176.36
1047,2.8665,2.4960,2.4960,1.00187018,81664896.79,53120.26,914120296.62
1048,2.8693,2.4963,2.4963,1.00177631,81680272.36,53107.02,914171403.64
1049,2.8720,2.4966,2.4966,1.00168244,81695626.11,53093.79,914222497.43
1050,2.8747,2.4970,2.4970,1.00158860,81710958.10,53080.55,914273577.99
1051,2.8775,2.4973,2.4973,1.00149476,81726268.35,53067.33,914324645.31
1052,2.8802,2.4976,2.4976,1.00140094,81741556.91,53054.10,914375699.41
1053,2.8830,2.4980,2.4980,1.00130713,81756823.83,53040.88,914426740.29
1054,2.8857,2.4983,2.4983,1.00121334,81772069.14,53027.66,914477767.95
1055,2.8884,2.4987,2.4987,1.00111956,81787292.88,53014.45,914528782.40
1056,2.8912,2.4990,2.4990,1.00102579,81802495.10,53001.24,914579783.65
1057,2.8939,2.4993,2.4993,1.00093204,81817675.83,52988.04,914630771.68
1058,2.8966,2.4997,2.4997,1.00083830,81832835.12,52974.84,914681746.52
1059,2.8994,2.5000,2.5000,1.00074457,81847973.01,52961.64,914732708.16
1060,2.9021,2.5003,2.5003,1.00065086,81863089.53,52948.45,914783656.61
1061,2.9049,2.5007,2.5007,1.00055716,81878184.74,52935.26,914834591.87
1062,2.9076,2.5010,2.5010,1.00046347,81893258.66,52922.08,914885513.95
1063,2.9103,2.5013,2.5013,1.00036980,81908311.34,52908.90,914936422.85
1064,2.9131,2.5017,2.5017,1.00027614,81923342.83,52895.72,914987318.57
1065,2.9158,2.5020,2.5020,1.00018250,81938353.15,52882.55,915038201.12
1066,2.9185,2.5023,2.5023,1.00008886,81953342.36,52869.38,915089070.50
1067,2.9213,2.5027,2.5027,0.99999524,81968310.48,52856.22,915139926.71
1068,2.9240,2.5030,2.5030,0.99990164,81983257.57,52843.06,915190769.77
1069,2.9268,2.5033,2.5033,0.99980805,81998183.66,52829.90,915241599.67
1070,2.9295,2.5037,2.5037,0.99971447,82013088.79,52816.75,915292416.42
1071,2.9322,2.5040,2.5040,0.99962090,82027973.00,52803.60,915343220.02
1072,2.9350,2.5043,2.5043,0.99952735,82042836.33,52790.46,915394010.48
1073,2.9377,2.5047,2.5047,0.99943381,82057678.81,52777.32,915444787.80
1074,2.9405,2.5050,2.5050,0.99934028,82072500.50,52764.18,915495551.98
1075,2.9432,2.5053,2.5053,0.99924676,82087301.43,52751.05,915546303.04
1076,2.9459,2.5057,2.5057,0.99915326,82102081.64,52737.92,915597040.96
1077,2.9487,2.5060,2.5060,0.99905977,82116841.16,52724.80,915647765.76
1078,2.9514,2.5063,2.5063,0.99896630,82131580.04,52711.68,915698477.44
1079,2.9541,2.5067,2.5067,0.99887284,82146298.32,52698.57,915749176.01
1080,2.9569,2.5070,2.5070,0.99877939,82160996.03,52685.45,915799861.46
1081,2.9596,2.5073,2.5073,0.99868595,82175673.22,52672.35,915850533.81
1082,2.9624,2.5077,2.5077,0.99859253,82190329.92,52659.24,915901193.05
1083,2.9651,2.5080,2.5080,0.99849911,82204966.17,52646.14,915951839.20
1084,2.9678,2.5084,2.5084,0.99840572,82219582.01,52633.05,916002472.24
1085,2.9706,2.5087,2.5087,0.99831233,82234177.49,52619.96,916053092.20
1086,2.9733,2.5090,2.5090,0.99821896,82248752.63,52606.87,916103699.07
1087,2.9760,2.5094,2.5094,0.99812560,82263307.48,52593.79,916154292.86
1088,2.9788,2.5097,2.5097,0.99803225,82277842.07,52580.71,916204873.57
1089,2.9815,2.5100,2.5100,0.99793891,82292356.45,52567.63,916255441.20
1090,2.9843,2.5104,2.5104,0.99784559,82306850.65,52554.56,916305995.76
1091,2.9870,2.5107,2.5107,0.99775228,82321324.71,52541.49,916356537.26
1092,2.9897,2.5110,2.5110,0.99765898,82335778.67,52528.43,916407065.69
1093,2.9925,2.5114,2.5114,0.99756570,82350212.57,52515.37,916457581.06
1094,2.9952,2.5117,2.5117,0.99747243,82364626.44,52502.32,916508083.38
1095,2.9979,2.5120,2.5120,0.99737916,82379020.32,52489.27,916558572.64
1096,3.0007,2.5124,2.5124,0.99728592,82393394.26,52476.22,916609048.86
1097,3.0034,2.5127,2.5127,0.99719268,82407748.28,52463.18,916659512.04
1098,3.0062,2.5131,2.5131,0.99709946,82422082.43,52450.14,916709962.17
1099,3.0089,2.5134,2.5134,0.99700625,82436396.74,52437.10,916760399.28
1100,3.0116,2.5137,2.5137,0.99691305,82450691.26,52424.07,916810823.35
1101,3.0144,2.5141,2.5141,0.99681986,82464966.01,52411.04,916861234.39
1102,3.0171,2.5144,2.5144,0.99672669,82479221.04,52398.02,916911632.41
1103,3.0198,2.5147,2.5147,0.99663353,82493456.39,52385.00,916962017.41
1104,3.0226,2.5151,2.5151,0.99654038,82507672.08,52371.99,917012389.40
1105,3.0253,2.5154,2.5154,0.99644724,82521868.17,52358.98,917062748.37
1106,3.0281,2.5157,2.5157,0.99635411,82536044.68,52345.97,917113094.34
1107,3.0308,2.5161,2.5161,0.99626100,82550201.65,52332.96,917163427.31
1108,3.0335,2.5164,2.5164,0.99616790,82564339.12,52319.97,917213747.27
1109,3.0363,2.5168,2.5168,0.99607481,82578457.13,52306.97,917264054.24
1110,3.0390,2.5171,2.5171,0.99598173,82592555.71,52293.98,917314348.22
1111,3.0418,2.5174,2.5174,0.99588866,82606634.90,52280.99,917364629.22
1112,3.0445,2.5178,2.5178,0.99579561,82620694.74,52268.01,917414897.22
1113,3.0472,2.5181,2.5181,0.99570257,82634735.27,52255.03,917465152.25
1114,3.0500,2.5184,2.5184,0.99560954,82648756.51,52242.06,917515394.31
1115,3.0527,2.5188,2.5188,0.99551652,82662758.51,52229.08,917565623.39
1116,3.0554,2.5191,2.5191,0.99542351,82676741.30,52216.12,917615839.51
1117,3.0582,2.5194,2.5194,0.99533052,82690704.93,52203.15,917666042.66
1118,3.0609,2.5198,2.5198,0.99523754,82704649.42,52190.19,917716232.86
1119,3.0637,2.5201,2.5201,0.99514457,82718574.81,52177.24,917766410.10
1120,3.0664,2.5205,2.5205,0.99505161,82732481.14,52164.29,917816574.39
1121,3.0691,2.5208,2.5208,0.99495866,82746368.44,52151.34,917866725.73
1122,3.0719,2.5211,2.5211,0.99486572,82760236.75,52138.40,917916864.12
1123,3.0746,2.5215,2.5215,0.99477280,82774086.11,52125.46,917966989.58
1124,3.0773,2.5218,2.5218,0.99467989,82787916.56,52112.52,918017102.10
1125,3.0801,2.5221,2.5221,0.99458699,82801728.12,52099.59,918067201.70
1126,3.0828,2.5225,2.5225,0.99449410,82815520.83,52086.66,918117288.36
1127,3.0856,2.5228,2.5228,0.99440122,82829294.73,52073.74,918167362.10
1128,3.0883,2.5232,2.5232,0.99430835,82843049.86,52060.82,918217422.92
1129,3.0910,2.5235,2.5235,0.99421550,82856786.25,52047.91,918267470.83
1130,3.0938,2.5238,2.5238,0.99412265,82870503.93,52034.99,918317505.82
1131,3.0965,2.5242,2.5242,0.99402982,82884202.94,52022.09,918367527.91
1132,3.0992,2.5245,2.5245,0.99393700,82897883.32,52009.18,918417537.09
1133,3.1020,2.5248,2.5248,0.99384419,82911545.11,51996.28,918467533.37
1134,3.1047,2.5252,2.5252,0.99375139,82925188.33,51983.39,918517516.76
1135,3.1075,2.5255,2.5255,0.99365860,82938813.02,51970.50,918567487.25
1136,3.1102,2.5259,2.5259,0.99356583,82952419.21,51957.61,918617444.86
1137,3.1129,2.5262,2.5262,0.99347306,82966006.95,51944.72,918667389.59
1138,3.1157,2.5265,2.5265,0.99338031,82979576.27,51931.84,918717321.43
1139,3.1184,2.5269,2.5269,0.99328757,82993127.20,51918.97,918767240.40
1140,3.1211,2.5272,2.5272,0.99319484,83006659.77,51906.10,918817146.49
1141,3.1239,2.5275,2.5275,0.99310212,83020174.03,51893.23,918867039.72
1142,3.1266,2.5279,2.5279,0.99300941,83033670.00,51880.36,918916920.09
1143,3.1294,2.5282,2.5282,0.99291671,83047147.72,51867.50,918966787.59
1144,3.1321,2.5286,2.5286,0.99282403,83060607.23,51854.65,919016642.24
1145,3.1348,2.5289,2.5289,0.99273135,83074048.55,51841.80,919066484.04
1146,3.1376,2.5292,2.5292,0.99263869,83087471.73,51828.95,919116312.98
1147,3.1403,2.5296,2.5296,0.99254603,83100876.79,51816.10,919166129.09
1148,3.1431,2.5299,2.5299,0.99245339,83114263.78,51803.26,919215932.35
1149,3.1458,2.5302,2.5302,0.99236076,83127632.73,51790.43,919265722.78
1150,3.1485,2.5306,2.5306,0.99226814,83140983.66,51777.59,919315500.37
1151,3.1513,2.5309,2.5309,0.99217553,83154316.62,51764.77,919365265.13
1152,3.1540,2.5313,2.5313,0.99208293,83167631.63,51751.94,919415017.08
1153,3.1567,2.5316,2.5316,0.99199034,83180928.74,51739.12,919464756.20
1154,3.1595,2.5319,2.5319,0.99189776,83194207.97,51726.30,919514482.50
1155,3.1622,2.5323,2.5323,0.99180520,83207469.36,51713.49,919564195.99
1156,3.1650,2.5326,2.5326,0.99171264,83220712.95,51700.68,919613896.67
1157,3.1677,2.5330,2.5330,0.99162010,83233938.76,51687.88,919663584.55
1158,3.1704,2.5333,2.5333,0.99152756,83247146.83,51675.08,919713259.62
1159,3.1732,2.5336,2.5336,0.99143504,83260337.20,51662.28,919762921.90
1160,3.1759,2.5340,2.5340,0.99134252,83273509.89,51649.49,919812571.39
1161,3.1786,2.5343,2.5343,0.99125002,83286664.94,51636.70,919862208.09
1162,3.1814,2.5346,2.5346,0.99115753,83299802.39,51623.91,919911832.00
1163,3.1841,2.5350,2.5350,0.99106505,83312922.26,51611.13,919961443.13
1164,3.1869,2.5353,2.5353,0.99097258,83326024.60,51598.35,920011041.48
1165,3.1896,2.5357,2.5357,0.99088012,83339109.42,51585.58,920060627.06
1166,3.1923,2.5360,2.5360,0.99078767,83352176.78,51572.81,920110199.87
1167,3.1951,2.5363,2.5363,0.99069523,83365226.69,51560.04,920159759.91
1168,3.1978,2.5367,2.5367,0.99060280,83378259.19,51547.28,920209307.19
1169,3.2005,2.5370,2.5370,0.99051038,83391274.32,51534.52,920258841.72
1170,3.2033,2.5374,2.5374,0.99041797,83404272.10,51521.77,920308363.49
1171,3.2060,2.5377,2.5377,0.99032558,83417252.58,51509.02,920357872.51
1172,3.2088,2.5380,2.5380,0.99023319,83430215.78,51496.27,920407368.78
1173,3.2115,2.5384,2.5384,0.99014081,83443161.73,51483.53,920456852.31
1174,3.2142,2.5387,2.5387,0.99004844,83456090.47,51470.79,920506323.11
1175,3.2170,2.5391,2.5391,0.98995609,83469002.03,51458.06,920555781.17
1176,3.2197,2.5394,2.5394,0.98986374,83481896.45,51445.33,920605226.49
1177,3.2225,2.5397,2.5397,0.98977141,83494773.75,51432.60,920654659.10
1178,3.2252,2.5401,2.5401,0.98967908,83507633.96,51419.88,920704078.98
1179,3.2279,2.5404,2.5404,0.98958677,83520477.13,51407.16,920753486.14
1180,3.2307,2.5408,2.5408,0.98949446,83533303.28,51394.45,920802880.58
1181,3.2334,2.5411,2.5411,0.98940216,83546112.44,51381.74,920852262.32
1182,3.2361,2.5414,2.5414,0.98930988,83558904.64,51369.03,920901631.35
1183,3.2389,2.5418,2.5418,0.98921760,83571679.93,51356.33,920950987.67
1184,3.2416,2.5421,2.5421,0.98912534,83584438.32,51343.63,921000331.30
1185,3.2444,2.5424,2.5424,0.98903308,83597179.85,51330.93,921049662.23
1186,3.2471,2.5428,2.5428,0.98894084,83609904.56,51318.24,921098980.47
1187,3.2498,2.5431,2.5431,0.98884860,83622612.47,51305.55,921148286.02
1188,3.2526,2.5435,2.5435,0.98875638,83635303.61,51292.87,921197578.89
1189,3.2553,2.5438,2.5438,0.98866416,83647978.03,51280.19,921246859.08
1190,3.2580,2.5441,2.5441,0.98857196,83660635.74,51267.51,921296126.59
1191,3.2608,2.5445,2.5445,0.98847976,83673276.78,51254.84,921345381.43
1192,3.2635,2.5448,2.5448,0.98838758,83685901.19,51242.17,921394623.60
1193,3.2663,2.5452,2.5452,0.98829540,83698508.99,51229.51,921443853.11
1194,3.2690,2.5455,2.5455,0.98820324,83711100.21,51216.85,921493069.96
1195,3.2717,2.5459,2.5459,0.98811108,83723674.89,51204.19,921542274.15
1196,3.2745,2.5462,2.5462,0.98801894,83736233.05,51191.54,921591465.69
1197,3.2772,2.5465,2.5465,0.98792680,83748774.74,51178.89,921640644.58
1198,3.2799,2.5469,2.5469,0.98783467,83761299.97,51166.25,921689810.83
1199,3.2827,2.5472,2.5472,0.98774256,83773808.78,51153.61,921738964.43
1200,3.2854,2.5476,2.5476,0.98765045,83786301.20,51140.97,921788105.40
1201,3.2882,2.5479,2.5479,0.98755835,83798777.26,51128.33,921837233.74
1202,3.2909,2.5482,2.5482,0.98746626,83811237.00,51115.71,921886349.44
1203,3.2936,2.5486,2.5486,0.98737418,83823680.44,51103.08,921935452.52
1204,3.2964,2.5489,2.5489,0.98728212,83836107.61,51090.46,921984542.98
1205,3.2991,2.5493,2.5493,0.98719006,83848518.54,51077.84,922033620.82
1206,3.3018,2.5496,2.5496,0.98709801,83860913.27,51065.23,922082686.05
1207,3.3046,2.5499,2.5499,0.98700597,83873291.82,51052.62,922131738.67
1208,3.3073,2.5503,2.5503,0.98691394,83885654.23,51040.01,922180778.68
1209,3.3101,2.5506,2.5506,0.98682191,83898000.53,51027.41,922229806.09
1210,3.3128,2.5510,2.5510,0.98672990,83910330.74,51014.81,922278820.90
1211,3.3155,2.5513,2.5513,0.98663790,83922644.90,51002.22,922327823.12
1212,3.3183,2.5516,2.5516,0.98654591,83934943.03,50989.63,922376812.74
1213,3.3210,2.5520,2.5520,0.98645392,83947225.17,50977.04,922425789.78
1214,3.3238,2.5523,2.5523,0.98636195,83959491.34,50964.46,922474754.24
1215,3.3265,2.5527,2.5527,0.98626998,83971741.58,50951.88,922523706.12
1216,3.3292,2.5530,2.5530,0.98617803,83983975.92,50939.30,922572645.42
1217,3.3320,2.5533,2.5533,0.98608608,83996194.38,50926.73,922621572.15
1218,3.3347,2.5537,2.5537,0.98599415,84008397.00,50914.16,922670486.32
1219,3.3374,2.5540,2.5540,0.98590222,84020583.81,50901.60,922719387.92
1220,3.3402,2.5544,2.5544,0.98581030,84032754.83,50889.04,922768276.96
1221,3.3429,2.5547,2.5547,0.98571839,84044910.09,50876.49,922817153.45
1222,3.3457,2.5551,2.5551,0.98562649,84057049.63,50863.93,922866017.38
1223,3.3484,2.5554,2.5554,0.98553460,84069173.48,50851.39,922914868.77
1224,3.3511,2.5557,2.5557,0.98544272,84081281.65,50838.84,922963707.61
1225,3.3539,2.5561,2.5561,0.98535085,84093374.19,50826.30,923012533.91
1226,3.3566,2.5564,2.5564,0.98525898,84105451.12,50813.76,923061347.67
1227,3.3593,2.5568,2.5568,0.98516713,84117512.48,50801.23,923110148.90
1228,3.3621,2.5571,2.5571,0.98507528,84129558.28,50788.70,923158937.61
1229,3.3648,2.5574,2.5574,0.98498345,84141588.56,50776.18,923207713.78
1230,3.3676,2.5578,2.5578,0.98489162,84153603.35,50763.66,923256477.44
1231,3.3703,2.5581,2.5581,0.98479980,84165602.68,50751.14,923305228.58
1232,3.3730,2.5585,2.5585,0.98470799,84177586.58,50738.63,923353967.21
1233,3.3758,2.5588,2.5588,0.98461619,84189555.07,50726.12,923402693.32
1234,3.3785,2.5592,2.5592,0.98452440,84201508.18,50713.61,923451406.93
1235,3.3812,2.5595,2.5595,0.98443262,84213445.95,50701.11,923500108.04
1236,3.3840,2.5598,2.5598,0.98434084,84225368.41,50688.61,923548796.65
1237,3.3867,2.5602,2.5602,0.98424908,84237275.57,50676.12,923597472.77
1238,3.3895,2.5605,2.5605,0.98415732,84249167.47,50663.63,923646136.40
1239,3.3922,2.5609,2.5609,0.98406558,84261044.14,50651.14,923694787.54
1240,3.3949,2.5612,2.5612,0.98397384,84272905.60,50638.66,923743426.19
1241,3.3977,2.5616,2.5616,0.98388211,84284751.90,50626.18,923792052.37
1242,3.4004,2.5619,2.5619,0.98379039,84296583.04,50613.70,923840666.07
1243,3.4031,2.5622,2.5622,0.98369868,84308399.07,50601.23,923889267.30
1244,3.4059,2.5626,2.5626,0.98360697,84320200.00,50588.76,923937856.07
1245,3.4086,2.5629,2.5629,0.98351528,84331985.88,50576.30,923986432.37
1246,3.4114,2.5633,2.5633,0.98342359,84343756.72,50563.84,924034996.21
1247,3.4141,2.5636,2.5636,0.98333191,84355512.55,50551.38,924083547.59
1248,3.4168,2.5640,2.5640,0.98324025,84367253.41,50538.93,924132086.52
1249,3.4196,2.5643,2.5643,0.98314859,84378979.32,50526.48,924180613.01
1250,3.4223,2.5646,2.5646,0.98305693,84390690.31,50514.04,924229127.05
1251,3.4251,2.5650,2.5650,0.98296529,84402386.40,50501.60,924277628.64
1252,3.4278,2.5653,2.5653,0.98287366,84414067.63,50489.16,924326117.81
1253,3.4305,2.5657,2.5657,0.98278203,84425734.02,50476.73,924374594.53
1254,3.4333,2.5660,2.5660,0.98269041,84437385.60,50464.30,924423058.83
1255,3.4360,2.5664,2.5664,0.98259880,84449022.40,50451.87,924471510.71
1256,3.4387,2.5667,2.5667,0.98250720,84460644.45,50439.45,924519950.16
1257,3.4415,2.5670,2.5670,0.98241561,84472251.77,50427.03,924568377.19
1258,3.4442,2.5674,2.5674,0.98232403,84483844.38,50414.62,924616791.81
1259,3.4470,2.5677,2.5677,0.98223245,84495422.33,50402.21,924665194.02
1260,3.4497,2.5681,2.5681,0.98214089,84506985.63,50389.80,924713583.83
1261,3.4524,2.5684,2.5684,0.98204933,84518534.31,50377.40,924761961.23
1262,3.4552,2.5688,2.5688,0.98195778,84530068.41,50365.00,924810326.23
1263,3.4579,2.5691,2.5691,0.98186624,84541587.94,50352.61,924858678.84
1264,3.4606,2.5694,2.5694,0.98177470,84553092.93,50340.22,924907019.05
1265,3.4634,2.5698,2.5698,0.98168318,84564583.42,50327.83,924955346.88
1266,3.4661,2.5701,2.5701,0.98159166,84576059.43,50315.45,925003662.33
1267,3.4689,2.5705,2.5705,0.98150015,84587520.98,50303.07,925051965.39
1268,3.4716,2.5708,2.5708,0.98140865,84598968.10,50290.69,925100256.08
1269,3.4743,2.5712,2.5712,0.98131716,84610400.83,50278.32,925148534.40
1270,3.4771,2.5715,2.5715,0.98122568,84621819.18,50265.95,925196800.35
1271,3.4798,2.5718,2.5718,0.98113420,84633223.18,50253.58,925245053.93
1272,3.4825,2.5722,2.5722,0.98104274,84644612.86,50241.22,925293295.16
1273,3.4853,2.5725,2.5725,0.98095128,84655988.26,50228.87,925341524.02
1274,3.4880,2.5729,2.5729,0.98085983,84667349.38,50216.51,925389740.54
1275,3.4908,2.5732,2.5732,0.98076838,84678696.27,50204.16,925437944.70
1276,3.4935,2.5736,2.5736,0.98067695,84690028.94,50191.82,925486136.52
1277,3.4962,2.5739,2.5739,0.98058552,84701347.42,50179.48,925534315.99
1278,3.4990,2.5743,2.5743,0.98049410,84712651.75,50167.14,925582483.13
1279,3.5017,2.5746,2.5746,0.98040269,84723941.94,50154.80,925630637.94
1280,3.5044,2.5749,2.5749,0.98031129,84735218.02,50142.47,925678780.41
1281,3.5072,2.5753,2.5753,0.98021989,84746480.02,50130.15,925726910.56
1282,3.5099,2.5756,2.5756,0.98012851,84757727.97,50117.82,925775028.38
1283,3.5127,2.5760,2.5760,0.98003713,84768961.89,50105.50,925823133.89
1284,3.5154,2.5763,2.5763,0.97994576,84780181.81,50093.19,925871227.07
1285,3.5181,2.5767,2.5767,0.97985439,84791387.75,50080.88,925919307.95
1286,3.5209,2.5770,2.5770,0.97976304,84802579.74,50068.57,925967376.52
1287,3.5236,2.5774,2.5774,0.97967169,84813757.80,50056.27,926015432.79
1288,3.5264,2.5777,2.5777,0.97958035,84824921.97,50043.97,926063476.75
1289,3.5291,2.5780,2.5780,0.97948902,84836072.26,50031.67,926111508.42
1290,3.5318,2.5784,2.5784,0.97939769,84847208.71,50019.38,926159527.80
1291,3.5346,2.5787,2.5787,0.97930638,84858331.34,50007.09,926207534.89
1292,3.5373,2.5791,2.5791,0.97921507,84869440.17,49994.80,926255529.69
1293,3.5400,2.5794,2.5794,0.97912377,84880535.23,49982.52,926303512.21
1294,3.5428,2.5798,2.5798,0.97903248,84891616.55,49970.24,926351482.45
1295,3.5455,2.5801,2.5801,0.97894119,84902684.15,49957.97,926399440.42
1296,3.5483,2.5805,2.5805,0.97884991,84913738.06,49945.70,926447386.12
1297,3.5510,2.5808,2.5808,0.97875864,84924778.30,49933.43,926495319.55
1298,3.5537,2.5811,2.5811,0.97866738,84935804.89,49921.17,926543240.72
1299,3.5565,2.5815,2.5815,0.97857613,84946817.88,49908.91,926591149.63
1300,3.5592,2.5818,2.5818,0.97848488,84957817.27,49896.66,926639046.29
1301,3.5619,2.5822,2.5822,0.97839364,84968803.09,49884.40,926686930.69
1302,3.5647,2.5825,2.5825,0.97830241,84979775.38,49872.16,926734802.85
1303,3.5674,2.5829,2.5829,0.97821119,84990734.15,49859.91,926782662.76
1304,3.5702,2.5832,2.5832,0.97811997,85001679.43,49847.67,926830510.44
1305,3.5729,2.5836,2.5836,0.97802876,85012611.24,49835.44,926878345.87
1306,3.5756,2.5839,2.5839,0.97793756,85023529.61,49823.20,926926169.08
1307,3.5784,2.5843,2.5843,0.97784637,85034434.57,49810.98,926973980.05
1308,3.5811,2.5846,2.5846,0.97775518,85045326.14,49798.75,927021778.81
1309,3.5838,2.5849,2.5849,0.97766400,85056204.34,49786.53,927069565.33
1310,3.5866,2.5853,2.5853,0.97757283,85067069.21,49774.31,927117339.65
1311,3.5893,2.5856,2.5856,0.97748166,85077920.75,49762.10,927165101.74
1312,3.5921,2.5860,2.5860,0.97739051,85088759.01,49749.89,927212851.63
1313,3.5948,2.5863,2.5863,0.97729936,85099584.00,49737.68,927260589.31
1314,3.5975,2.5867,2.5867,0.97720822,85110395.75,49725.48,927308314.79
1315,3.6003,2.5870,2.5870,0.97711708,85121194.28,49713.28,927356028.07
1316,3.6030,2.5874,2.5874,0.97702596,85131979.62,49701.09,927403729.16
1317,3.6057,2.5877,2.5877,0.97693484,85142751.80,49688.89,927451418.05
1318,3.6085,2.5881,2.5881,0.97684372,85153510.82,49676.71,927499094.76
1319,3.6112,2.5884,2.5884,0.97675262,85164256.73,49664.52,927546759.28
1320,3.6140,2.5887,2.5887,0.97666152,85174989.55,49652.34,927594411.62
1321,3.6167,2.5891,2.5891,0.97657043,85185709.29,49640.17,927642051.79
