day,year,rbp_eib,qap_eib,baseline_eib,cumsum,theta,simple_minted,baseline_minted,total_minted,daily_issuance,reward_per_win,reward_32gib_day,reward_tib_day,storage_pledge,consensus_pledge,total_pledge,circulating,roi_pct
1,0.0027,2.1697,18.3913,114.46,34529967.48,3508217.68,155516089.69,246317017.10,401833106.80,57761.96,4.01124739,0.00009360,0.00299522,0.00187201,0.06502592,0.06689793,832639095.30,51.1042
2,0.0055,2.1694,18.3442,114.68,34536215.32,3508464.92,155571300.17,246331244.28,401902544.45,69437.65,4.82205906,0.00011281,0.00360991,0.00225619,0.06491339,0.06716959,832789866.28,61.3429
3,0.0082,2.1691,18.2971,114.90,34542462.29,3508712.08,155626493.18,246345466.74,401971959.93,69415.48,4.82051921,0.00011306,0.00361805,0.00226128,0.06480197,0.06706325,832940615.09,61.5787
4,0.0110,2.1688,18.2499,115.12,34548708.38,3508959.17,155681668.73,246359684.51,402041353.24,69393.31,4.81897991,0.00011332,0.00362624,0.00226640,0.06469073,0.06695713,833091341.73,61.8158
5,0.0137,2.1685,18.2028,115.34,34554953.59,3509206.18,155736826.82,246373897.57,402110724.39,69371.15,4.81744115,0.00011358,0.00363446,0.00227154,0.06457968,0.06685122,833242046.22,62.0541
6,0.0164,2.1682,18.1557,115.56,34561197.92,3509453.12,155791967.45,246388105.94,402180073.39,69349.00,4.81590295,0.00011384,0.00364272,0.00227670,0.06446882,0.06674552,833392728.56,62.2937
7,0.0192,2.1679,18.1087,115.78,34567441.38,3509699.98,155847090.64,246402309.62,402249400.25,69326.86,4.81436529,0.00011409,0.00365103,0.00228189,0.06435814,0.06664004,833543388.75,62.5346
8,0.0219,2.1676,18.0616,116.00,34573683.95,3509946.77,155902196.38,246416508.60,402318704.98,69304.73,4.81282818,0.00011436,0.00365937,0.00228711,0.06424765,0.06653476,833694026.81,62.7767
9,0.0246,2.1673,18.0146,116.22,34579925.66,3510193.48,155957284.69,246430702.89,402387987.58,69282.60,4.81129162,0.00011462,0.00366776,0.00229235,0.06413735,0.06642970,833844642.74,63.0201
10,0.0274,2.1670,17.9675,116.44,34586166.48,3510440.12,156012355.56,246444892.50,402457248.06,69260.48,4.80975561,0.00011488,0.00367619,0.00229762,0.06402723,0.06632485,833995236.55,63.2647
11,0.0301,2.1666,17.9205,116.66,34592406.43,3510686.68,156067409.01,246459077.42,402526486.43,69238.37,4.80822014,0.00011515,0.00368466,0.00230291,0.06391730,0.06622021,834145808.26,63.5107
12,0.0329,2.1663,17.8735,116.88,34598645.50,3510933.17,156122445.04,246473257.65,402595702.70,69216.27,4.80668522,0.00011541,0.00369317,0.00230823,0.06380755,0.06611578,834296357.86,63.7580
13,0.0356,2.1660,17.8265,117.10,34604883.69,3511179.58,156177463.66,246487433.21,402664896.87,69194.17,4.80515085,0.00011568,0.00370173,0.00231358,0.06369799,0.06601157,834446885.36,64.0066
14,0.0383,2.1657,17.7795,117.33,34611121.01,3511425.92,156232464.86,246501604.09,402734068.95,69172.09,4.80361703,0.00011595,0.00371032,0.00231895,0.06358861,0.06590756,834597390.78,64.2565
15,0.0411,2.1654,17.7325,117.55,34617357.45,3511672.18,156287448.67,246515770.29,402803218.96,69150.01,4.80208375,0.00011622,0.00371897,0.00232435,0.06347941,0.06580377,834747874.12,64.5077
16,0.0438,2.1651,17.6855,117.77,34623593.01,3511918.37,156342415.07,246529931.82,402872346.89,69127.93,4.80055101,0.00011649,0.00372765,0.00232978,0.06337040,0.06570019,834898335.39,64.7603
17,0.0465,2.1648,17.6386,118.00,34629827.70,3512164.49,156397364.08,246544088.68,402941452.76,69105.87,4.79901883,0.00011676,0.00373638,0.00233524,0.06326158,0.06559681,835048774.59,65.0143
18,0.0493,2.1645,17.5917,118.22,34636061.51,3512410.53,156452295.71,246558240.87,403010536.58,69083.82,4.79748718,0.00011704,0.00374515,0.00234072,0.06315293,0.06549365,835199191.74,65.2696
19,0.0520,2.1642,17.5447,118.44,34642294.44,3512656.50,156507209.95,246572388.39,403079598.35,69061.77,4.79595609,0.00011731,0.00375397,0.00234623,0.06304447,0.06539070,835349586.84,65.5263
20,0.0548,2.1639,17.4978,118.67,34648526.50,3512902.39,156562106.82,246586531.25,403148638.08,69039.73,4.79442553,0.00011759,0.00376284,0.00235177,0.06293619,0.06528796,835499959.91,65.7843
21,0.0575,2.1636,17.4509,118.90,34654757.69,3513148.21,156616986.32,246600669.45,403217655.77,69017.70,4.79289553,0.00011787,0.00377174,0.00235734,0.06282809,0.06518543,835650310.93,66.0438
22,0.0602,2.1633,17.4040,119.12,34660987.99,3513393.95,156671848.45,246614802.99,403286651.44,68995.67,4.79136606,0.00011815,0.00378070,0.00236294,0.06272018,0.06508312,835800639.94,66.3046
23,0.0630,2.1630,17.3572,119.35,34667217.43,3513639.62,156726693.22,246628931.87,403355625.10,68973.65,4.78983715,0.00011843,0.00378970,0.00236856,0.06261245,0.06498101,835950946.93,66.5669
24,0.0657,2.1627,17.3103,119.57,34673445.99,3513885.21,156781520.64,246643056.10,403424576.74,68951.65,4.78830877,0.00011871,0.00379874,0.00237422,0.06250489,0.06487911,836101231.91,66.8306
25,0.0684,2.1624,17.2635,119.80,34679673.67,3514130.73,156836330.71,246657175.68,403493506.39,68929.65,4.78678094,0.00011899,0.00380784,0.00237990,0.06239752,0.06477742,836251494.89,67.0958
26,0.0712,2.1621,17.2166,120.03,34685900.47,3514376.18,156891123.44,246671290.60,403562414.04,68907.65,4.78525365,0.00011928,0.00381698,0.00238561,0.06229033,0.06467595,836401735.87,67.3623
27,0.0739,2.1618,17.1698,120.26,34692126.41,3514621.55,156945898.83,246685400.88,403631299.71,68885.67,4.78372691,0.00011957,0.00382617,0.00239135,0.06218332,0.06457468,836551954.87,67.6304
28,0.0767,2.1615,17.1230,120.49,34698351.46,3514866.85,157000656.88,246699506.52,403700163.40,68863.69,4.78220071,0.00011986,0.00383540,0.00239713,0.06207650,0.06447362,836702151.90,67.8999
29,0.0794,2.1612,17.0762,120.72,34704575.65,3515112.07,157055397.61,246713607.51,403769005.12,68841.72,4.78067505,0.00012015,0.00384469,0.00240293,0.06196985,0.06437277,836852326.95,68.1709
30,0.0821,2.1609,17.0294,120.94,34710798.95,3515357.22,157110121.02,246727703.86,403837824.88,68819.76,4.77914994,0.00012044,0.00385402,0.00240876,0.06186338,0.06427214,837002480.04,68.4433
31,0.0849,2.1606,16.9826,121.17,34717021.39,3515602.30,157164827.12,246741795.57,403906622.68,68797.81,4.77762536,0.00012073,0.00386340,0.00241462,0.06175709,0.06417171,837152611.18,68.7173
32,0.0876,2.1603,16.9359,121.40,34723242.95,3515847.30,157219515.90,246755882.64,403975398.54,68775.86,4.77610133,0.00012103,0.00387283,0.00242052,0.06165098,0.06407149,837302720.37,68.9928
33,0.0903,2.1600,16.8891,121.64,34729463.63,3516092.22,157274187.38,246769965.09,404044152.46,68753.92,4.77457785,0.00012132,0.00388231,0.00242644,0.06154504,0.06397149,837452807.63,69.2698
34,0.0931,2.1597,16.8424,121.87,34735683.44,3516337.08,157328841.56,246784042.90,404112884.46,68731.99,4.77305490,0.00012162,0.00389184,0.00243240,0.06143929,0.06387169,837602872.95,69.5483
35,0.0958,2.1594,16.7957,122.10,34741902.38,3516581.86,157383478.44,246798116.08,404181594.52,68710.07,4.77153250,0.00012192,0.00390142,0.00243839,0.06133371,0.06377210,837752916.35,69.8284
36,0.0986,2.1590,16.7490,122.33,34748120.44,3516826.56,157438098.04,246812184.64,404250282.68,68688.15,4.77001063,0.00012222,0.00391105,0.00244441,0.06122831,0.06367272,837902937.84,70.1101
37,0.1013,2.1587,16.7023,122.56,34754337.63,3517071.19,157492700.36,246826248.57,404318948.92,68666.25,4.76848931,0.00012252,0.00392074,0.00245046,0.06112309,0.06357355,838052937.42,70.3933
38,0.1040,2.1584,16.6556,122.80,34760553.95,3517315.75,157547285.39,246840307.88,404387593.27,68644.35,4.76696853,0.00012283,0.00393047,0.00245654,0.06101805,0.06347459,838202915.10,70.6781
39,0.1068,2.1581,16.6089,123.03,34766769.39,3517560.24,157601853.16,246854362.57,404456215.72,68622.46,4.76544829,0.00012313,0.00394026,0.00246266,0.06091318,0.06337585,838352870.89,70.9645
40,0.1095,2.1578,16.5623,123.26,34772983.96,3517804.65,157656403.66,246868412.64,404524816.30,68600.57,4.76392858,0.00012344,0.00395010,0.00246881,0.06080849,0.06327731,838502804.79,71.2525
41,0.1123,2.1575,16.5156,123.50,34779197.65,3518048.98,157710936.89,246882458.10,404593394.99,68578.70,4.76240942,0.00012375,0.00395999,0.00247499,0.06070398,0.06317897,838652716.82,71.5421
42,0.1150,2.1572,16.4690,123.73,34785410.47,3518293.25,157765452.88,246896498.94,404661951.82,68556.83,4.76089080,0.00012406,0.00396993,0.00248121,0.06059964,0.06308085,838802606.98,71.8333
43,0.1177,2.1569,16.4224,123.97,34791622.42,3518537.43,157819951.61,246910535.18,404730486.79,68534.97,4.75937272,0.00012437,0.00397993,0.00248746,0.06049548,0.06298294,838952475.28,72.1262
44,0.1205,2.1566,16.3758,124.20,34797833.50,3518781.55,157874433.10,246924566.80,404798999.90,68513.11,4.75785518,0.00012469,0.00398999,0.00249374,0.06039150,0.06288524,839102321.73,72.4208
45,0.1232,2.1563,16.3292,124.44,34804043.70,3519025.59,157928897.35,246938593.83,404867491.17,68491.27,4.75633817,0.00012500,0.00400010,0.00250006,0.06028769,0.06278775,839252146.33,72.7170
46,0.1259,2.1560,16.2826,124.68,34810253.03,3519269.56,157983344.36,246952616.24,404935960.60,68469.43,4.75482171,0.00012532,0.00401026,0.00250641,0.06018405,0.06269046,839401949.10,73.0149
47,0.1287,2.1557,16.2361,124.91,34816461.49,3519513.46,158037774.15,246966634.06,405004408.21,68447.60,4.75330579,0.00012564,0.00402048,0.00251280,0.06008059,0.06259339,839551730.04,73.3145
48,0.1314,2.1554,16.1895,125.15,34822669.08,3519757.28,158092186.71,246980647.28,405072833.99,68425.78,4.75179040,0.00012596,0.00403076,0.00251922,0.05997730,0.06249653,839701489.15,73.6158
49,0.1342,2.1551,16.1430,125.39,34828875.79,3520001.03,158146582.06,246994655.90,405141237.96,68403.97,4.75027555,0.00012628,0.00404109,0.00252568,0.05987419,0.06239987,839851226.45,73.9188
50,0.1369,2.1548,16.0964,125.63,34835081.63,3520244.70,158200960.19,247008659.93,405209620.12,68382.16,4.74876124,0.00012661,0.00405148,0.00253217,0.05977125,0.06230343,840000941.95,74.2235
51,0.1396,2.1545,16.0499,125.87,34841286.60,3520488.30,158255321.12,247022659.36,405277980.48,68360.36,4.74724747,0.00012694,0.00406192,0.00253870,0.05966849,0.06220719,840150635.64,74.5300
52,0.1424,2.1542,16.0034,126.10,34847490.70,3520731.83,158309664.85,247036654.21,405346319.05,68338.57,4.74573423,0.00012726,0.00407243,0.00254527,0.05956590,0.06211116,840300307.55,74.8383
53,0.1451,2.1539,15.9569,126.34,34853693.92,3520975.28,158363991.38,247050644.46,405414635.84,68316.79,4.74422153,0.00012759,0.00408299,0.00255187,0.05946348,0.06201535,840449957.67,75.1483
54,0.1478,2.1536,15.9104,126.58,34859896.28,3521218.66,158418300.72,247064630.14,405482930.86,68295.01,4.74270937,0.00012793,0.00409361,0.00255851,0.05936123,0.06191974,840599586.02,75.4602
55,0.1506,2.1533,15.8640,126.83,34866097.76,3521461.97,158472592.88,247078611.23,405551204.11,68273.25,4.74119774,0.00012826,0.00410429,0.00256518,0.05925916,0.06182434,840749192.60,75.7738
56,0.1533,2.1530,15.8175,127.07,34872298.37,3521705.21,158526867.86,247092587.74,405619455.60,68251.49,4.73968666,0.00012859,0.00411503,0.00257190,0.05915726,0.06172915,840898777.42,76.0893
57,0.1561,2.1527,15.7711,127.31,34878498.11,3521948.37,158581125.66,247106559.67,405687685.33,68229.74,4.73817611,0.00012893,0.00412584,0.00257865,0.05905553,0.06163417,841048340.49,76.4066
58,0.1588,2.1524,15.7247,127.55,34884696.98,3522191.46,158635366.30,247120527.02,405755893.32,68207.99,4.73666609,0.00012927,0.00413670,0.00258544,0.05895397,0.06153940,841197881.82,76.7257
59,0.1615,2.1521,15.6783,127.79,34890894.97,3522434.47,158689589.77,247134489.81,405824079.58,68186.26,4.73515661,0.00012961,0.00414762,0.00259226,0.05885258,0.06144484,841347401.41,77.0467
60,0.1643,2.1518,15.6319,128.04,34897092.10,3522677.42,158743796.09,247148448.02,405892244.10,68164.53,4.73364767,0.00012996,0.00415861,0.00259913,0.05875137,0.06135049,841496899.27,77.3696
61,0.1670,2.1515,15.5855,128.28,34903288.36,3522920.28,158797985.25,247162401.66,405960386.91,68142.81,4.73213926,0.00013030,0.00416966,0.00260603,0.05865032,0.06125635,841646375.41,77.6943
62,0.1697,2.1512,15.5391,128.52,34909483.74,3523163.08,158852157.27,247176350.73,406028508.00,68121.09,4.73063138,0.00013065,0.00418077,0.00261298,0.05854944,0.06116242,841795829.83,78.0210
63,0.1725,2.1509,15.4927,128.77,34915678.25,3523405.80,158906312.14,247190295.25,406096607.39,68099.39,4.72912404,0.00013100,0.00419194,0.00261996,0.05844874,0.06106870,841945262.55,78.3496
64,0.1752,2.1506,15.4464,129.01,34921871.90,3523648.45,158960449.88,247204235.19,406164685.08,68077.69,4.72761724,0.00013135,0.00420318,0.00262699,0.05834821,0.06097519,842094673.57,78.6801
65,0.1780,2.1503,15.4000,129.26,34928064.67,3523891.03,159014570.49,247218170.58,406232741.07,68056.00,4.72611097,0.00013170,0.00421448,0.00263405,0.05824784,0.06088189,842244062.90,79.0126
66,0.1807,2.1500,15.3537,129.50,34934256.58,3524133.54,159068673.98,247232101.41,406300775.39,68034.32,4.72460524,0.00013206,0.00422585,0.00264116,0.05814764,0.06078880,842393430.55,79.3471
67,0.1834,2.1497,15.3074,129.75,34940447.61,3524375.97,159122760.34,247246027.69,406368788.03,68012.64,4.72310004,0.00013242,0.00423729,0.00264830,0.05804762,0.06069592,842542776.53,79.6836
68,0.1862,2.1494,15.2611,130.00,34946637.77,3524618.33,159176829.59,247259949.41,406436779.00,67990.97,4.72159537,0.00013277,0.00424879,0.00265549,0.05794776,0.06060325,842692100.83,80.0220
69,0.1889,2.1491,15.2148,130.24,34952827.06,3524860.61,159230881.73,247273866.58,406504748.32,67969.31,4.72009123,0.00013314,0.00426036,0.00266272,0.05784807,0.06051079,842841403.48,80.3625
70,0.1916,2.1488,15.1686,130.49,34959015.49,3525102.83,159284916.77,247287779.20,406572695.98,67947.66,4.71858763,0.00013350,0.00427199,0.00266999,0.05774855,0.06041854,842990684.47,80.7050
71,0.1944,2.1485,15.1223,130.74,34965203.04,3525344.97,159338934.72,247301687.28,406640622.00,67926.02,4.71708457,0.00013387,0.00428369,0.00267731,0.05764919,0.06032650,843139943.83,81.0496
72,0.1971,2.1482,15.0760,130.99,34971389.73,3525587.04,159392935.56,247315590.81,406708526.38,67904.38,4.71558203,0.00013423,0.00429547,0.00268467,0.05755001,0.06023468,843289181.54,81.3962
73,0.1999,2.1479,15.0298,131.24,34977575.54,3525829.03,159446919.33,247329489.80,406776409.13,67882.75,4.71408003,0.00013460,0.00430731,0.00269207,0.05745099,0.06014306,843438397.63,81.7449
74,0.2026,2.1476,14.9836,131.48,34983760.49,3526070.95,159500886.01,247343384.26,406844270.26,67861.13,4.71257856,0.00013498,0.00431922,0.00269951,0.05735214,0.06005165,843587592.09,82.0957
75,0.2053,2.1472,14.9374,131.73,34989944.57,3526312.80,159554835.61,247357274.17,406912109.78,67839.52,4.71107762,0.00013535,0.00433120,0.00270700,0.05725345,0.05996045,843736764.94,82.4487
76,0.2081,2.1469,14.8912,131.99,34996127.77,3526554.58,159608768.14,247371159.55,406979927.69,67817.91,4.70957722,0.00013573,0.00434325,0.00271453,0.05715494,0.05986947,843885916.19,82.8038
77,0.2108,2.1466,14.8450,132.24,35002310.11,3526796.29,159662683.61,247385040.40,407047724.01,67796.31,4.70807734,0.00013611,0.00435538,0.00272211,0.05705658,0.05977870,844035045.83,83.1610
78,0.2136,2.1463,14.7988,132.49,35008491.58,3527037.92,159716582.02,247398916.71,407115498.73,67774.72,4.70657800,0.00013649,0.00436758,0.00272974,0.05695840,0.05968813,844184153.89,83.5204
79,0.2163,2.1460,14.7527,132.74,35014672.18,3527279.48,159770463.37,247412788.50,407183251.87,67753.14,4.70507919,0.00013687,0.00437985,0.00273740,0.05686038,0.05959778,844333240.36,83.8820
80,0.2190,2.1457,14.7065,132.99,35020851.92,3527520.97,159824327.67,247426655.76,407250983.43,67731.57,4.70358091,0.00013726,0.00439219,0.00274512,0.05676252,0.05950764,844482305.26,84.2459
81,0.2218,2.1454,14.6604,133.24,35027030.78,3527762.38,159878174.93,247440518.50,407318693.43,67710.00,4.70208316,0.00013764,0.00440461,0.00275288,0.05666483,0.05941771,844631348.59,84.6119
82,0.2245,2.1451,14.6143,133.50,35033208.78,3528003.73,159932005.16,247454376.71,407386381.87,67688.44,4.70058594,0.00013803,0.00441710,0.00276069,0.05656731,0.05932800,844780370.37,84.9802
83,0.2272,2.1448,14.5682,133.75,35039385.91,3528245.00,159985818.34,247468230.41,407454048.75,67666.89,4.69908926,0.00013843,0.00442967,0.00276854,0.05646995,0.05923849,844929370.58,85.3508
84,0.2300,2.1445,14.5221,134.01,35045562.17,3528486.20,160039614.50,247482079.59,407521694.09,67645.34,4.69759310,0.00013882,0.00444232,0.00277645,0.05637275,0.05914920,845078349.26,85.7237
85,0.2327,2.1442,14.4760,134.26,35051737.56,3528727.32,160093393.64,247495924.26,407589317.90,67623.80,4.69609747,0.00013922,0.00445504,0.00278440,0.05627572,0.05906012,845227306.39,86.0989
86,0.2355,2.1439,14.4299,134.52,35057912.08,3528968.38,160147155.76,247509764.41,407656920.17,67602.27,4.69460237,0.00013962,0.00446784,0.00279240,0.05617886,0.05897126,845376242.00,86.4764
87,0.2382,2.1436,14.3839,134.77,35064085.74,3529209.36,160200900.88,247523600.05,407724500.92,67580.75,4.69310780,0.00014002,0.00448072,0.00280045,0.05608215,0.05888260,845525156.09,86.8562
88,0.2409,2.1433,14.3378,135.03,35070258.53,3529450.27,160254628.98,247537431.18,407792060.16,67559.24,4.69161376,0.00014043,0.00449368,0.00280855,0.05598561,0.05879416,845674048.66,87.2385
89,0.2437,2.1430,14.2918,135.28,35076430.45,3529691.11,160308340.08,247551257.81,407859597.89,67537.73,4.69012025,0.00014083,0.00450672,0.00281670,0.05588923,0.05870593,845822919.72,87.6231
90,0.2464,2.1427,14.2458,135.54,35082601.51,3529931.87,160362034.19,247565079.94,407927114.13,67516.23,4.68862727,0.00014124,0.00451984,0.00282490,0.05579302,0.05861792,845971769.29,88.0101
91,0.2491,2.1424,14.1998,135.80,35088771.70,3530172.57,160415711.31,247578897.56,407994608.87,67494.74,4.68713481,0.00014166,0.00453304,0.00283315,0.05569697,0.05853011,846120597.36,88.3995
92,0.2519,2.1421,14.1538,136.06,35094941.02,3530413.19,160469371.44,247592710.68,408062082.13,67473.26,4.68564289,0.00014207,0.00454632,0.00284145,0.05560108,0.05844253,846269403.96,88.7915
93,0.2546,2.1418,14.1078,136.32,35101109.47,3530653.74,160523014.60,247606519.31,408129533.91,67451.78,4.68415149,0.00014249,0.00455969,0.00284980,0.05550535,0.05835515,846418189.07,89.1858
94,0.2574,2.1415,14.0618,136.57,35107277.06,3530894.21,160576640.78,247620323.44,408196964.22,67430.31,4.68266062,0.00014291,0.00457313,0.00285821,0.05540978,0.05826799,846566952.72,89.5827
95,0.2601,2.1412,14.0159,136.83,35113443.78,3531134.62,160630249.99,247634123.09,408264373.07,67408.85,4.68117028,0.00014333,0.00458667,0.00286667,0.05531438,0.05818105,846715694.90,89.9821
96,0.2628,2.1409,13.9699,137.09,35119609.63,3531374.95,160683842.24,247647918.24,408331760.47,67387.40,4.67968047,0.00014376,0.00460029,0.00287518,0.05521913,0.05809431,846864415.63,90.3840
97,0.2656,2.1406,13.9240,137.35,35125774.62,3531615.22,160737417.53,247661708.90,408399126.42,67365.95,4.67819118,0.00014419,0.00461400,0.00288375,0.05512405,0.05800780,847013114.92,90.7885
98,0.2683,2.1403,13.8781,137.62,35131938.74,3531855.41,160790975.87,247675495.07,408466470.94,67344.51,4.67670242,0.00014462,0.00462779,0.00289237,0.05502913,0.05792150,847161792.77,91.1956
99,0.2710,2.1400,13.8322,137.88,35138102.00,3532095.52,160844517.26,247689276.77,408533794.02,67323.08,4.67521418,0.00014505,0.00464167,0.00290104,0.05493437,0.05783541,847310449.19,91.6053
100,0.2738,2.1397,13.7863,138.14,35144264.38,3532335.57,160898041.71,247703053.98,408601095.68,67301.66,4.67372648,0.00014549,0.00465564,0.00290977,0.05483976,0.05774954,847459084.18,92.0176
101,0.2765,2.1394,13.7404,138.40,35150425.91,3532575.55,160951549.22,247716826.71,408668375.93,67280.25,4.67223930,0.00014593,0.00466970,0.00291856,0.05474532,0.05766388,847607697.76,92.4326
102,0.2793,2.1391,13.6945,138.67,35156586.56,3532815.45,161005039.80,247730594.97,408735634.77,67258.84,4.67075264,0.00014637,0.00468385,0.00292740,0.05465104,0.05757844,847756289.93,92.8502
103,0.2820,2.1388,13.6487,138.93,35162746.36,3533055.28,161058513.46,247744358.75,408802872.21,67237.44,4.66926651,0.00014682,0.00469809,0.00293631,0.05455692,0.05749322,847904860.70,93.2706
104,0.2847,2.1385,13.6028,139.19,35168905.28,3533295.04,161111970.20,247758118.05,408870088.25,67216.05,4.66778091,0.00014726,0.00471242,0.00294526,0.05446295,0.05740822,848053410.08,93.6937
105,0.2875,2.1382,13.5570,139.46,35175063.34,3533534.73,161165410.02,247771872.89,408937282.91,67194.66,4.66629583,0.00014771,0.00472685,0.00295428,0.05436915,0.05732343,848201938.07,94.1195
106,0.2902,2.1379,13.5112,139.72,35181220.54,3533774.35,161218832.93,247785623.26,409004456.19,67173.28,4.66481128,0.00014817,0.00474137,0.00296335,0.05427550,0.05723886,848350444.69,94.5481
107,0.2930,2.1376,13.4654,139.99,35187376.87,3534013.89,161272238.94,247799369.17,409071608.11,67151.91,4.66332725,0.00014862,0.00475598,0.00297249,0.05418201,0.05715450,848498929.94,94.9795
108,0.2957,2.1373,13.4196,140.25,35193532.33,3534253.37,161325628.05,247813110.61,409138738.66,67130.55,4.66184374,0.00014908,0.00477069,0.00298168,0.05408868,0.05707037,848647393.82,95.4138
109,0.2984,2.1370,13.3738,140.52,35199686.93,3534492.77,161379000.27,247826847.59,409205847.85,67109.19,4.66036076,0.00014955,0.00478550,0.00299094,0.05399551,0.05698645,848795836.35,95.8509
110,0.3012,2.1367,13.3280,140.79,35205840.67,3534732.10,161432355.59,247840580.11,409272935.70,67087.85,4.65887831,0.00015001,0.00480041,0.00300025,0.05390249,0.05690275,848944257.53,96.2909
111,0.3039,2.1364,13.2823,141.06,35211993.54,3534971.36,161485694.04,247854308.17,409340002.21,67066.51,4.65739638,0.00015048,0.00481541,0.00300963,0.05380964,0.05681927,849092657.37,96.7337
112,0.3066,2.1361,13.2365,141.32,35218145.54,3535210.55,161539015.61,247868031.78,409407047.38,67045.18,4.65591497,0.00015095,0.00483051,0.00301907,0.05371693,0.05673601,849241035.88,97.1795
113,0.3094,2.1358,13.1908,141.59,35224296.68,3535449.66,161592320.30,247881750.93,409474071.23,67023.85,4.65443409,0.00015143,0.00484572,0.00302857,0.05362439,0.05665296,849389393.06,97.6283
114,0.3121,2.1355,13.1451,141.86,35230446.96,3535688.71,161645608.13,247895465.64,409541073.77,67002.53,4.65295373,0.00015191,0.00486102,0.00303814,0.05353200,0.05657014,849537728.93,98.0801
115,0.3149,2.1352,13.0994,142.13,35236596.37,3535927.68,161698879.10,247909175.89,409608054.99,66981.22,4.65147389,0.00015239,0.00487643,0.00304777,0.05343977,0.05648754,849686043.49,98.5349
116,0.3176,2.1349,13.0537,142.40,35242744.92,3536166.59,161752133.21,247922881.70,409675014.91,66959.92,4.64999457,0.00015287,0.00489195,0.00305747,0.05334770,0.05640516,849834336.74,98.9927
117,0.3203,2.1346,13.0080,142.67,35248892.61,3536405.42,161805370.47,247936583.07,409741953.54,66938.63,4.64851578,0.00015336,0.00490756,0.00306723,0.05325578,0.05632300,849982608.70,99.4536
118,0.3231,2.1343,12.9623,142.94,35255039.43,3536644.18,161858590.89,247950279.99,409808870.88,66917.34,4.64703751,0.00015385,0.00492329,0.00307705,0.05316401,0.05624107,850130859.38,99.9176
119,0.3258,2.1340,12.9167,143.21,35261185.38,3536882.87,161911794.46,247963972.48,409875766.94,66896.06,4.64555976,0.00015435,0.00493912,0.00308695,0.05307240,0.05615935,850279088.77,100.3847
120,0.3285,2.1337,12.8711,143.49,35267330.48,3537121.49,161964981.20,247977660.53,409942641.73,66874.79,4.64408254,0.00015485,0.00495505,0.00309691,0.05298095,0.05607786,850427296.89,100.8550
121,0.3313,2.1334,12.8254,143.76,35273474.71,3537360.04,162018151.11,247991344.14,410009495.25,66853.52,4.64260584,0.00015535,0.00497110,0.00310694,0.05288965,0.05599659,850575483.75,101.3284
122,0.3340,2.1331,12.7798,144.03,35279618.07,3537598.51,162071304.20,248005023.32,410076327.52,66832.27,4.64112965,0.00015585,0.00498726,0.00311704,0.05279850,0.05591554,850723649.35,101.8051
123,0.3368,2.1328,12.7342,144.31,35285760.58,3537836.92,162124440.47,248018698.07,410143138.54,66811.02,4.63965399,0.00015636,0.00500353,0.00312720,0.05270751,0.05583472,850871793.70,102.2851
124,0.3395,2.1325,12.6886,144.58,35291902.22,3538075.25,162177559.92,248032368.39,410209928.31,66789.78,4.63817885,0.00015687,0.00501991,0.00313744,0.05261667,0.05575412,851019916.81,102.7683
125,0.3422,2.1322,12.6430,144.86,35298042.99,3538313.52,162230662.57,248046034.29,410276696.85,66768.54,4.63670423,0.00015739,0.00503640,0.00314775,0.05252599,0.05567374,851168018.68,103.2548
126,0.3450,2.1319,12.5975,145.13,35304182.91,3538551.71,162283748.41,248059695.76,410343444.17,66747.31,4.63523014,0.00015791,0.00505301,0.00315813,0.05243546,0.05559359,851316099.33,103.7447
127,0.3477,2.1316,12.5519,145.41,35310321.96,3538789.83,162336817.46,248073352.81,410410170.26,66726.09,4.63375656,0.00015843,0.00506974,0.00316859,0.05234508,0.05551367,851464158.76,104.2380
128,0.3504,2.1313,12.5064,145.68,35316460.15,3539027.88,162389869.71,248087005.43,410476875.14,66704.88,4.63228350,0.00015896,0.00508658,0.00317911,0.05225486,0.05543397,851612196.97,104.7347
129,0.3532,2.1310,12.4609,145.96,35322597.47,3539265.86,162442905.18,248100653.65,410543558.82,66683.68,4.63081096,0.00015949,0.00510355,0.00318972,0.05216479,0.05535450,851760213.99,105.2348
130,0.3559,2.1307,12.4153,146.24,35328733.94,3539503.77,162495923.86,248114297.44,410610221.30,66662.48,4.62933894,0.00016002,0.00512063,0.00320039,0.05207487,0.05527526,851908209.80,105.7384
131,0.3587,2.1304,12.3698,146.52,35334869.54,3539741.61,162548925.77,248127936.82,410676862.59,66641.29,4.62786745,0.00016056,0.00513783,0.00321114,0.05198510,0.05519624,852056184.42,106.2455
132,0.3614,2.1301,12.3243,146.79,35341004.28,3539979.38,162601910.91,248141571.79,410743482.70,66620.11,4.62639647,0.00016110,0.00515515,0.00322197,0.05189549,0.05511746,852204137.87,106.7561
133,0.3641,2.1298,12.2789,147.07,35347138.15,3540217.08,162654879.28,248155202.36,410810081.64,66598.93,4.62492601,0.00016164,0.00517260,0.00323288,0.05180602,0.05503890,852352070.13,107.2703
134,0.3669,2.1295,12.2334,147.35,35353271.17,3540454.70,162707830.89,248168828.51,410876659.41,66577.77,4.62345606,0.00016219,0.00519018,0.00324386,0.05171671,0.05496057,852499981.23,107.7882
